COM,Nom Commune,P20_SCOL1517,P20_SCOL1824,ETTEF2021,P20_SCOL2529,P20_NSCOL15P_CAPBEP,P20_NSCOL15P_BAC,P20_NSCOL15P_SUP2,P20_NSCOL15P_SUP34,P20_NSCOL15P_SUP5,ETTEF5021,ETTEF1021,ETTEF121,ETTEF021,P20_POP1564,P20_ACT1564,P20_ACTOCC1564,P20_CHOMEUR1564,P20_CHOM_DIPLMIN,P20_CHOM_SUP34,P20_CHOM_SUP5,P20_ACT_DIPLMIN,P20_ACT_SUP34,P20_ACT_SUP5,P20_INACT1564,P20_ETUD1564,P20_RETR1564,P20_AINACT1564,C20_ACT1564_CS2,C20_ACT1564_CS3,C20_ACT1564_CS4,MED20,NBPERSMENFISC20,NTLBIN
16048,Boisbreteau,6,1,0,0,37,16,9,6,3,0,2,2,0,66.9457364341085,46.2713178294574,42.3333333333333,3.93798449612403,0.0,0.984496124031008,0.0,1.96899224806202,4.92248062015504,0.984496124031008,20.6744186046512,5.90697674418605,6.89147286821705,7.87596899224806,4.92248062015504,0.0,4.92248062015504,18230,116,0
16049,Bonnes,10,3,0,0,69,87,24,33,24,0,0,7,2,184.184453030396,133.306252859828,112.683143661789,20.6231091980383,1.03257164880908,0.0,0.0,4.98182403731108,13.725187373372,5.75881443966128,50.8782001705684,9.35253334339253,30.8609208803689,10.664745946807,19.1938865967799,19.9126900311402,19.5531668909946,18930,322,0
16050,Bonneuil,10,3,0,0,73,28,15,15,2,0,0,16,1,157.0,129.0,121.0,8.0,2.0,0.0,0.0,11.0,12.0,1.0,28.0,10.0,13.0,5.0,20.0,5.0,5.0,21510,247,0
16052,Bors (Canton de Tude-et-Lavalette),3,3,0,0,51,57,18,7,9,0,1,10,0,125.0,101.0,90.0,11.0,1.0,0.0,1.0,9.0,5.0,6.0,24.0,6.0,10.0,8.0,20.0,0.0,10.0,20500,232,0
16053,Bors (Canton de Charente-Sud),1,3,0,0,39,20,7,5,2,0,0,2,0,73.6134453781513,50.4201680672269,42.3529411764706,8.0672268907563,1.00840336134454,1.00840336134454,0.0,4.03361344537815,2.01680672268908,2.01680672268908,23.1932773109244,3.02521008403361,10.0840336134454,10.0840336134454,0.0,5.04201680672269,5.04201680672269,20410,105,0
16054,Le Bouchage,0,3,0,0,31,25,13,5,11,0,0,4,0,83.4302325581395,57.9941860465116,49.8546511627907,8.13953488372093,2.03488372093023,0.0,0.0,7.12209302325581,3.05232558139535,6.1046511627907,25.4360465116279,3.05232558139535,13.2267441860465,9.15697674418605,5.08720930232558,0.0,20.3488372093023,18400,162,0
16055,Bou├½x,35,12,0,2,226,124,78,36,38,0,1,9,1,576.446760138402,444.363897042621,396.683065181724,47.6808318608974,9.02461956378846,4.14154221750444,3.01139376917036,48.0459350037845,30.5524424572104,29.44186623147,132.082863095781,40.8380318588325,60.2415454527011,31.0032857842475,35.0315657298096,4.92972292152149,88.8733552867382,22030,904,0
16056,Bourg-Charente,22,13,0,1,198,132,85,40,49,1,7,24,2,482.0,384.0,358.0,26.0,2.0,0.0,5.0,23.0,30.0,42.0,98.0,30.0,40.0,28.0,30.0,45.0,95.0,24660,789,0
16057,Bouteville,8,7,0,1,78,44,21,16,14,0,1,23,1,188.342844850179,157.158779370111,145.084873357065,12.0739060130467,1.98931131473,3.04002138650584,0.0,15.0014468264844,14.1585396751788,10.1018311147472,31.1840654800671,11.2136855318773,11.9959726205915,7.97440732759836,4.99463873288579,10.0323669170418,40.2598480586473,21920,316,0
16058,Boutiers-Saint-Trojan,49,23,0,2,370,168,135,105,73,0,1,22,1,828.662789069029,634.413554151256,566.806026632121,67.6075275191351,13.8650869393034,3.76733470149344,3.98932804379478,38.2458491507975,73.7494251763257,57.5900199876043,194.249234917773,59.6762042179844,87.0571806188334,47.5158500809548,43.6504049668421,81.7535586372744,198.156427311367,25700,1467,0
16059,Brettes,7,2,0,0,47,23,15,6,0,0,0,3,0,97.7371929322023,70.2808662006954,62.1276664548615,8.15319974583385,1.01914996822923,0.0,0.0,6.07441820225385,5.09574984114615,0.0,27.4563267315069,7.13404977760461,12.2297996187508,8.09247733515154,10.0902956644885,0.0,20.3829993645846,16680,166,0
16060,Breville,17,6,0,0,108,73,29,16,12,0,1,25,3,278.268625772869,200.401951534953,181.38709302535,19.0148585096035,4.86036656453262,0.953501964882982,0.953501964882982,24.822079489786,12.8168886293472,5.92054814847055,77.8666742379158,18.1455219043668,37.0991610509764,22.6219912825726,15.323409239501,4.76750982441491,38.5608930611632,22320,453,0
16061,Brie,140,198,1,5,1197,661,402,222,101,1,3,48,6,2896.91554427689,2336.96470547329,2165.77627242634,171.188433046951,11.7208089599552,9.98590761997957,4.07376214212066,178.021046663151,187.833316756817,90.5100525614553,559.950838803598,175.828391172978,257.584580494927,126.537867135694,112.833276199119,143.970341408327,566.107347021985,23380,3908,0
16062,Brie-sous-Barbezieux,5,1,0,0,44,16,10,3,6,0,0,6,1,71.4954954954955,59.963963963964,57.6576576576577,2.30630630630631,1.15315315315315,0.0,0.0,4.61261261261261,3.45945945945946,1.15315315315315,11.5315315315315,4.61261261261261,3.45945945945946,3.45945945945946,0.0,5.76576576576577,23.0630630630631,20340,133,0
16063,Brie-sous-Chalais,5,0,0,0,47,31,14,13,8,0,0,1,2,93.0,67.0,64.0,3.0,0.0,1.0,0.0,3.0,7.0,5.0,26.0,4.0,14.0,8.0,0.0,0.0,10.0,18890,161,0
16064,Brigueuil,33,10,2,1,263,187,80,63,30,1,2,20,3,630.126493371519,500.307554950745,451.722435546339,48.5851194044064,7.99177395358387,5.19453223427698,1.93289939873976,40.1558670285597,46.5601621086004,19.1566645059321,129.818938420773,36.4661166037424,55.7937777841549,37.5590440328761,49.4094925409791,16.0808407213487,85.6231213845342,21630,1032,1
16065,Brillac,19,7,1,0,144,82,21,21,21,0,1,12,1,316.599162761138,206.812477420212,170.04766071792,36.7648167022918,14.4642354132882,2.10345620074637,0.0,31.8153342584075,11.2193201782747,6.02154259019449,109.786685340926,25.6013168334124,33.0558551576051,51.1295133499081,15.0787040232384,0.0,20.1372855783584,15830,534,0
16066,Brossac,11,2,1,0,121,77,33,17,18,0,0,13,5,231.306262661745,169.873080312142,145.199398025054,24.6736822870883,5.83945547674484,1.98528279487734,0.0,17.592425877448,11.0119086700808,10.891409256388,61.4331823496031,10.6687572134961,24.1507276854479,26.6136974506591,34.4921675195717,5.01408942450483,0.0,18420,501,0
16067,Bunzac,19,7,0,1,124,66,41,24,15,0,0,7,0,292.671852750454,236.618535281025,202.469765040265,34.1487702407602,5.0355633479246,1.00841967949141,0.0,19.0880002873881,21.0390131763774,13.0439726665713,56.053317469429,20.9024499964979,16.1150665295191,19.035800943412,10.1173039800375,30.1212400790687,45.2477512401704,21220,429,0
16068,Cellefrouin,13,2,0,2,164,83,26,27,21,0,1,5,0,318.334245013516,243.53198942309,204.156077759185,39.3759116639042,1.00822351665434,1.01262017524033,1.0104194545415,28.2720815590018,14.1569237744709,12.1338745894149,74.8022555904268,11.1058445864484,34.4137764140479,29.2826345899305,40.4608643898972,15.1563636123831,15.1564590608404,19080,562,0
16069,Cellettes,13,5,0,0,107,65,21,15,5,0,0,10,0,245.351614283586,188.629238489942,172.029565463851,16.5996730260907,3.9597999045057,1.00795785712361,1.00795785712361,27.6520610649957,11.8493952975305,4.82498116577926,56.7223757936438,12.3843261809132,26.436702202183,17.9013474105475,24.6684798565477,0.0,5.03978928561807,19650,377,0
16070,Chabanais,49,15,5,0,387,216,81,75,43,3,6,49,6,795.475345685201,560.851846004427,466.506947992387,94.3448980120399,18.857884088723,4.9431891706098,2.95978638204685,60.6861490863,49.7307718348148,25.8994142885661,234.623499680774,54.2090082621243,95.9388271349165,84.4756642837336,19.8726991920552,39.8985854598066,94.4440966192404,20520,1545,0
16071,Chabrac,18,8,0,1,151,98,35,29,11,0,0,9,1,345.018743207475,277.209855446492,247.919466559268,29.2903888872247,4.04772019115698,1.00398556572977,1.01188333030464,20.1672080032853,18.2145838358263,7.09916522250345,67.8088877609831,21.4177105103601,24.0722068524739,22.3189703981491,10.0793444801721,0.0,65.9334830021581,20640,560,0
16072,Chadurie,17,14,0,1,155,68,42,27,14,0,1,15,3,339.27604395541,252.312048260824,222.118664261712,30.1933839991121,4.02422945981522,1.00492564437207,2.02799960248948,16.1559509313409,21.1895512571193,8.07121550168037,86.9639956945858,25.186740772398,34.4487708635639,27.3284840586239,20.2345232794376,25.2366185935133,50.4506036919392,21270,465,0
16073,Chalais,43,16,6,1,398,178,64,58,34,2,11,85,5,880.306390196969,593.611241278428,478.858076184338,114.75316509409,31.2986274481943,4.02024008864855,0.0,139.819162277382,31.2178388207605,16.0809493362924,286.695148918541,50.4811628272188,92.3309747575581,143.883011333764,60.3038786249111,30.1935468881707,60.2870247765362,18120,1577,1
16074,Challignac,8,1,0,0,86,70,21,16,8,0,0,9,0,213.821009714228,165.459414411185,154.36073269463,11.0986817165548,2.00804463771108,0.0,1.02037084841844,15.136745178143,8.06472898988065,6.07848233893208,48.3615953030435,9.11225918383626,20.0859247809109,19.1634113382963,30.2295116199176,10.1216724382269,45.4259381082203,21320,326,0
16075,Champagne-Vigny,14,2,0,0,50,37,18,16,11,0,1,8,1,144.6,117.936170212766,106.655319148936,11.2808510638298,3.07659574468085,1.02553191489362,1.02553191489362,11.2808510638298,14.3574468085106,7.17872340425532,26.663829787234,12.3063829787234,9.22978723404255,5.12765957446809,0.0,5.12765957446809,20.5106382978723,21950,214,0
16076,Champagne-Mouton,22,4,4,0,212,134,41,38,27,1,2,23,4,428.0,301.0,263.0,38.0,8.0,1.0,2.0,38.0,16.0,12.0,127.0,23.0,60.0,44.0,25.0,20.0,55.0,19800,803,0
16077,Champmillon,16,12,0,1,125,58,43,34,25,0,0,11,3,327.113242883411,261.567758654924,244.579971707869,16.9877869470557,2.57033797734166,0.0,0.847119403785716,18.4792032596218,31.2158602512106,19.2169512740174,65.5454842284869,20.029836507943,32.1488036631498,13.3668440573941,16.9974891294619,28.0048727087461,53.7915894839393,23790,515,0
16078,Champniers,194,102,29,7,1395,781,503,319,267,10,50,243,16,3165.80929629084,2420.94317593565,2210.21717956192,210.725996373726,22.7154570684522,12.6452449588132,15.7852819255104,115.825720864323,257.971281633477,216.676532450427,744.866120355188,237.486631481612,338.716010178912,168.663478694664,165.33352112911,333.124819975195,691.84656855924,24590,5397,0
16079,Chantillac,8,7,0,2,91,45,23,17,15,0,2,11,0,201.31693013073,163.294630616038,149.845577354335,13.4490532617031,1.99626126928856,0.0,0.0,15.4435896494641,16.2632166776214,11.4925568790929,38.0222995146924,11.7307870291148,9.09779649159075,17.1937159939869,18.6739218327721,9.34953835779511,37.9518638632129,21380,335,0
16081,La Chapelle,5,1,0,0,51,27,22,4,4,0,0,4,2,114.544298477315,88.422946805546,71.3453750725512,17.0775717329947,4.01433404365435,0.0,1.00486443764157,12.0532495447869,2.00972887528313,2.00972887528313,26.1213516717688,6.0291866258494,14.0681021269819,6.02406291893749,5.02432218820783,5.02432218820783,10.0486443764157,24060,178,0
16082,Boisne-La Tude,24,10,0,0,192,85,53,43,26,0,1,9,2,418.191652318813,308.335292219126,265.201471835583,43.1338203835429,4.96103136389986,1.0172547038913,0.895462874601968,20.4856536928208,29.148496291048,16.723481484145,109.856360099687,24.2286262244272,48.7599484149497,36.86778546031,30.3239685794571,5.08627351945649,72.3339739447863,21060,646,0
16083,Charme,5,5,0,0,69,48,24,10,22,0,0,7,0,180.686830303607,122.026736371145,105.158729885034,16.868006486111,1.98103916873778,1.00956451514314,0.990474463208136,17.7638535653447,5.98120736776185,11.9429619833052,58.6600939324618,6.86799124630871,22.0189713013788,29.7731313847743,14.7177662436986,9.99973935265509,29.8096798284254,18880,327,0
16084,Charras,7,4,0,0,87,64,34,19,9,0,0,5,2,205.867100156777,151.128437573136,138.250544357214,12.8778932159215,0.0,0.0,0.0,12.8798934255843,6.86507048402209,6.73641771345747,54.7386625836411,10.6058114407894,23.1754304645714,20.9574206782804,5.03185080265942,9.93304909470782,34.0606526452685,21070,330,0
16085,Chasseneuil-sur-Bonnieure,64,88,11,4,848,444,202,144,88,3,16,94,7,1685.0,1274.0,1120.0,154.0,16.0,7.0,2.0,116.0,106.0,57.0,411.0,105.0,164.0,142.0,60.0,80.0,225.0,19480,2929,1
16086,Chassenon,14,8,0,0,249,114,60,33,13,0,2,15,0,442.0,338.0,295.0,43.0,10.0,3.0,1.0,37.0,18.0,7.0,104.0,17.0,37.0,50.0,35.0,10.0,15.0,20160,840,0
16087,Chassiecq,5,2,0,0,31,33,4,7,3,0,0,4,0,72.972972972973,51.5675675675676,45.7297297297297,5.83783783783784,0.972972972972973,0.0,0.972972972972973,6.81081081081081,3.89189189189189,1.94594594594595,21.4054054054054,4.86486486486486,11.6756756756757,4.86486486486486,4.86486486486486,4.86486486486486,14.5945945945946,17420,144,0
16088,Chassors,29,16,0,0,282,168,96,45,31,0,5,22,2,692.863287782693,547.601359099599,495.086001719143,52.515357380456,9.02024819405896,0.0,2.071786788598,58.3105974962679,36.0650889132629,26.9312516972943,145.261928683094,34.7711122948018,75.3556660944288,35.1351502938631,28.3552150818797,34.7362202588547,126.260719432606,23700,1182,0
16089,Chateaubernard,125,69,26,11,952,478,265,155,133,19,39,246,17,2193.75666836193,1654.08529401265,1468.76904080619,185.316253206455,38.1995059660357,8.05040405173139,13.0944208311559,261.428319333001,125.76668696146,119.794061289974,539.671374349283,139.456197599227,196.098426572811,204.116750177245,60.4098740657045,160.749902019101,382.812444013856,22880,3633,0
16090,Chateauneuf-sur-Charente,123,52,6,4,799,533,270,208,118,4,16,96,5,2001.97136421962,1579.34757817888,1438.68871260578,140.658865573093,32.5439059812856,2.84458024082365,3.84981850464647,169.921139077961,156.775989969364,95.8777867179962,422.623786040739,135.986921925684,161.542938500875,125.09392561418,113.959108381678,116.530392890055,262.078492883691,21410,3285,0
16091,Chatignac,5,3,0,0,33,28,9,11,10,0,1,2,1,86.4971098265896,66.6127167630058,63.6300578034682,2.98265895953757,0.0,0.0,0.0,5.96531791907514,5.96531791907514,6.95953757225433,19.8843930635838,7.95375722543353,5.96531791907514,5.96531791907514,14.9132947976879,14.9132947976879,0.0,20960,155,0
16093,Chazelles,67,31,0,5,419,233,151,72,48,2,1,28,4,921.234394273238,705.026692663241,650.828771603669,54.1979210595721,7.05060565306473,1.10633793788008,3.40404589283351,33.3840125643184,59.659199336557,41.5748442919128,216.207701609997,77.9086268230964,93.3100789705976,44.988995816303,49.6180909179331,59.4992460850561,163.412774317004,21960,1548,0
16095,Chenon,3,2,0,0,31,20,11,12,3,1,1,3,0,65.0,46.0,43.0,3.0,0.0,0.0,0.0,1.0,6.0,0.0,19.0,4.0,12.0,3.0,0.0,0.0,0.0,22300,138,0
16096,Cherves-Chatelars,14,5,0,0,135,68,28,13,17,0,0,10,2,238.033985132509,169.660319415477,147.57398806036,22.0863313551169,1.00729218242428,1.00729218242428,0.0,10.1083918657112,10.1337298876008,4.03827851265281,68.3736657170326,17.9950328591882,26.3977961619156,23.9808366959288,10.1162501094396,5.07978919731821,45.3736939444845,20130,372,0
16097,Cherves-Richemont,80,84,5,0,595,336,179,106,80,2,9,63,4,1332.00615273514,997.949184738027,916.914315776575,81.0348689614514,16.7802333404617,3.94458971771166,1.94167750123998,87.6216038210246,76.5911220482488,56.3926417211893,334.056967997109,146.892299682788,108.523844141399,78.6408241729223,83.7039127919836,93.8504629939742,190.368170416958,23290,2297,0
16098,La Chevrerie,7,1,0,0,39,32,6,10,4,0,0,4,0,81.1678832116788,59.8613138686131,53.7737226277372,6.08759124087591,0.0,0.0,0.0,3.04379562043796,7.1021897810219,4.05839416058394,21.3065693430657,5.07299270072993,14.2043795620438,2.02919708029197,5.07299270072993,0.0,0.0,22500,146,0
16099,Chillac,8,2,0,0,64,22,12,11,9,0,1,6,2,112.626563140603,88.3163144048061,80.2057389964805,8.11057540832557,1.0147473181539,1.0223186769925,0.0,9.13345860930041,10.223638293571,7.14871587247273,24.3102487357973,9.20894915383562,11.0497138615393,4.05158572042244,15.146056923699,15.2969233606945,15.3729194108996,23770,196,0
16100,Chirac,32,2,1,0,225,130,46,34,17,0,0,5,4,454.0,319.0,297.0,22.0,4.0,0.0,1.0,25.0,27.0,11.0,135.0,33.0,54.0,48.0,35.0,5.0,100.0,22190,746,0
16101,Claix,50,32,2,3,247,167,101,65,47,0,2,12,1,683.0,538.0,503.0,35.0,1.0,4.0,2.0,35.0,58.0,42.0,145.0,70.0,59.0,16.0,60.0,45.0,125.0,23820,1079,0
16102,Cognac,659,451,50,67,3663,2627,1499,1187,1313,37,85,538,58,11503.4376032103,8637.64138335492,7352.20064414491,1285.44073921001,295.949320225677,87.2491343968507,77.857348857567,961.045447092904,859.842857099353,1094.27219891257,2865.79621985533,905.148227320626,788.251090037678,1172.39690249703,484.674724001924,1111.39136785693,2137.33723968891,21420,17458,1
16103,Combiers,2,0,0,0,29,20,3,8,6,0,1,3,0,66.9032258064516,47.2258064516129,43.2903225806452,3.93548387096774,2.95161290322581,0.0,0.0,6.88709677419355,7.87096774193548,2.95161290322581,19.6774193548387,0.983870967741935,9.83870967741936,8.85483870967742,19.6774193548387,0.0,19.6774193548387,19500,118,0
16104,Condac,18,12,0,0,139,100,26,16,17,0,0,13,1,288.066163745109,209.368000034204,170.890500159619,38.4774998745857,8.92724475468207,1.11046241567369,0.0,14.8145846123822,13.1983474375931,13.2857811646292,78.6981637109043,23.181316718496,31.0268135114205,24.4900334809878,14.7183496442504,29.1481797657875,28.7737045134521,22300,427,0
16105,Condeon,23,12,0,1,149,102,47,42,21,0,0,12,1,372.310027992842,300.415395190574,275.158736563747,25.2566586268267,2.0241186791574,4.13023531915205,1.01126185674491,18.5189805840595,24.9840603080498,18.6746706549883,71.8946328022676,29.2776874647223,25.6014162740122,17.0155290635331,15.5785945914663,35.4184125349792,42.1485846996617,20360,591,0
16106,Confolens,82,55,13,2,586,373,151,121,106,10,15,111,8,1387.89002692898,995.618276514416,825.933289471874,169.684987042542,47.8716026541984,3.98899520309314,8.98490775154163,112.858970000683,78.9578513472855,82.1210199578903,392.271750414559,107.469162931913,167.285484679133,117.517102803513,69.5797952110015,55.1953835690163,144.743682029968,20760,2240,0
16107,Coulgens,28,6,0,1,140,91,43,25,11,0,1,7,0,348.450521086997,276.46047917945,246.058627778871,30.4018514005792,2.06013608813079,1.01366416981245,0.0,16.3066821713361,19.250512155207,9.09131621216494,71.9900419075464,29.7450508290662,23.0905933814749,19.1543976970053,10.2995193316624,5.01479216892481,30.4657332341877,21490,541,0
16108,Coulonges,3,4,0,1,26,24,11,6,1,0,0,3,0,75.2631578947368,59.6240601503759,53.7593984962406,5.86466165413534,1.95488721804511,0.0,0.0,8.79699248120301,2.93233082706767,0.0,15.6390977443609,6.84210526315789,3.90977443609023,4.88721804511278,0.0,4.88721804511278,14.6616541353383,19240,128,0
16109,Courbillac,29,13,0,2,185,114,52,23,27,1,0,15,3,479.390740213659,361.893421342646,337.327930261022,24.5654910816244,2.26038034418121,0.950931250753814,2.97845997448136,31.5540290136793,19.2457284406915,25.2400225309372,117.497318871012,36.2201898996431,23.5580768206322,57.7190521507371,36.5072837226141,25.4077564711616,90.7766152518214,20910,684,0
16110,Courcome,27,9,0,0,200,121,53,39,14,0,3,13,6,441.819625526278,325.372709464129,275.838182221594,49.5345272425353,8.67209253158891,2.81204600965,3.03727047585262,27.4743428940969,24.5571656740756,15.129012977727,116.446916062148,30.338290235178,50.0486629248394,36.059962902131,15.1624625722224,26.5524379788997,43.3243759332342,19570,789,0
16111,Courgeac,7,5,0,0,51,19,17,11,6,0,1,3,2,105.95530726257,75.8212290502793,69.0167597765363,6.80446927374302,0.972067039106145,0.972067039106145,0.972067039106145,7.77653631284916,5.83240223463687,2.91620111731844,30.1340782122905,9.72067039106145,15.5530726256983,4.86033519553073,14.5810055865922,14.5810055865922,4.86033519553073,18850,145,0
16112,Courlac,1,1,0,0,12,4,4,3,5,0,0,1,0,22.0,15.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,2.0,3.0,2.0,0.0,0.0,5.0,s,s,0
16113,La Couronne,279,533,23,23,1935,910,549,352,224,16,28,200,15,5082.89281545475,3435.73108528662,2820.81196261992,614.919122666706,119.404622424576,26.1168290298026,21.7719244597475,394.368890683464,285.203949139585,193.668581020208,1647.16173016813,668.895728386821,408.101351163177,570.164650618132,150.922132858395,225.949471802854,766.052444674694,20680,7137,0
16114,Couture,1,3,0,0,29,22,10,10,10,0,0,4,1,79.9575757575758,62.7515151515152,54.6545454545455,8.0969696969697,3.03636363636364,0.0,1.01212121212121,11.1333333333333,6.07272727272727,3.03636363636364,17.2060606060606,0.0,9.10909090909091,8.0969696969697,5.06060606060606,20.2424242424242,5.06060606060606,18280,161,0
16116,Criteuil-la-Magdeleine,11,8,0,0,84,49,29,23,12,0,0,30,3,238.226686606336,179.356595058107,168.996625859948,10.3599691981587,2.0640763997704,0.0,0.0,24.5124180831485,20.2841954901645,7.39053194283618,58.8700915482297,15.9035137222225,20.2477523239933,22.7188255020139,0.0,14.3703707869433,47.5194153197971,21890,378,0
16117,Curac,2,0,0,0,33,14,2,8,7,0,0,1,0,69.0,47.0,47.0,0.0,0.0,0.0,0.0,8.0,2.0,3.0,22.0,2.0,12.0,8.0,5.0,15.0,10.0,19610,114,0
16118,Deviat,4,2,0,0,39,13,7,7,2,0,0,1,0,73.2857142857143,55.9285714285714,46.2857142857143,9.64285714285714,0.964285714285714,1.92857142857143,0.0,7.71428571428571,4.82142857142857,0.0,17.3571428571429,3.85714285714286,7.71428571428571,5.78571428571429,0.0,0.0,4.82142857142857,16990,129,0
16119,Dignac,45,27,2,0,330,203,114,67,43,0,1,19,5,771.472093763114,590.344363565348,515.288025116151,75.0563384491975,9.00979676871824,1.00056054668358,2.00348794756436,46.0317657694186,45.0158158398635,30.0310231014361,181.127730197766,53.9748027021897,77.1283618323255,50.0245656632509,15.0320767422257,50.0339689109974,155.116536747086,21460,1331,0
16120,Dirac,61,27,0,5,379,237,159,116,101,1,2,29,1,888.747777903642,670.843000394862,617.989094188141,52.8539062067211,2.98470554947183,4.02259840662517,7.92864553690091,35.0131327625452,85.7636190397504,72.8908465377634,217.90477750878,77.8656517765022,87.0250193456732,53.0141063866046,64.8894985752174,125.15881366159,184.075365308893,24140,1464,0
16121,Douzat,15,8,0,1,124,73,45,18,14,0,0,8,1,266.294650400815,206.89389012821,191.121834207652,15.7720559205581,1.94434781728877,0.0,0.0,11.8006208943788,11.7752462154092,10.8573398226313,59.4007602726049,18.432965335295,27.1390867183367,13.8287082189731,9.94353606101115,5.02528533235634,39.5423448400603,22570,438,0
16122,Ebreon,4,2,0,0,32,22,11,2,2,0,0,7,0,77.2027972027972,55.972027972028,50.1818181818182,5.79020979020979,1.93006993006993,0.0,0.0,8.68531468531468,1.93006993006993,0.965034965034965,21.2307692307692,5.79020979020979,11.5804195804196,3.86013986013986,0.0,0.0,9.65034965034965,17310,149,0
16123,Echallat,19,3,0,1,123,69,41,34,27,0,1,26,3,287.0,230.0,213.0,17.0,2.0,0.0,2.0,17.0,19.0,21.0,57.0,21.0,25.0,11.0,25.0,10.0,50.0,22460,490,0
16124,Ecuras,9,2,0,1,157,75,27,23,26,0,1,7,2,293.202796645154,196.049779983646,162.947018153121,33.1027618305245,10.9033753848177,1.95486446066624,0.99307087111829,24.6246475001441,11.7048381857065,9.87317572401041,97.1530166615082,9.23552715656038,48.6685776833696,39.2489118215783,38.3301335868716,24.054690680569,9.77432230333122,18680,556,0
16125,Edon,8,4,0,0,67,42,20,11,12,0,0,6,0,152.0,109.0,100.0,9.0,0.0,1.0,1.0,7.0,5.0,6.0,43.0,12.0,18.0,13.0,20.0,0.0,25.0,20130,262,0
16127,Empure,3,2,0,0,24,20,4,5,1,0,0,4,1,61.7171717171717,45.5757575757576,43.6767676767677,1.8989898989899,1.8989898989899,0.0,0.0,4.74747474747475,2.84848484848485,0.94949494949495,16.1414141414141,3.7979797979798,3.7979797979798,8.54545454545454,9.49494949494949,4.74747474747475,4.74747474747475,21290,107,0
16128,Epenede,3,0,0,0,35,36,8,5,1,0,0,2,0,94.0497976652063,60.3054221790408,47.4796511023749,12.825771076666,7.36874383940523,0.0,0.0,14.8301952018681,3.63801815817382,0.0,33.7443754861654,2.72851361863037,20.009099869956,11.0067619975791,0.0,0.0,18.1900907908691,19620,169,0
16130,Les Essards,1,1,0,1,59,25,6,11,5,0,0,5,0,101.0,87.0,76.0,11.0,1.0,0.0,0.0,11.0,7.0,2.0,14.0,1.0,6.0,7.0,20.0,5.0,10.0,21310,171,0
16131,Esse,14,3,0,0,147,69,23,29,17,0,1,9,0,297.383612224428,226.811165656199,208.667347767282,18.1438178889166,2.01800337048375,2.0134542684003,0.0,19.1482429324083,22.1706920357584,13.1018253745555,70.57244656823,15.1046252953808,32.2895848403166,23.1782364325326,10.0976369387616,10.0672025447781,55.4799558932412,20830,498,0
16132,Etagnac,38,10,2,0,263,131,71,24,11,3,3,21,0,547.57007329344,391.914552252293,346.722743660492,45.1918085918016,7.01507024410068,0.0,1.01992643736075,32.122858216005,17.1557332010616,7.07279095431798,155.655521041147,46.7534529039836,69.8152554235966,39.0868127135666,40.1321593333841,20.1901525151548,60.3647986515004,20750,855,0
16133,Etriac,7,1,0,0,40,25,19,12,7,0,0,4,2,119.60101010101,99.5,96.4848484848485,3.01515151515152,1.0050505050505,0.0,0.0,8.04040404040404,12.0606060606061,6.03030303030303,20.1010101010101,8.04040404040404,3.01515151515152,9.04545454545454,5.02525252525253,5.02525252525253,25.1262626262626,24090,202,0
16134,Exideuil-sur-Vienne,39,9,1,1,321,129,43,37,23,2,0,11,2,590.20521191623,424.360284556151,379.565507943469,44.7947766126824,5.94055955675187,0.0,3.99116762293926,45.9253002813671,27.0421602259387,18.956312840019,165.844927360079,43.6148923562034,72.5465133211929,49.6835216826822,24.9886002486275,14.7293764600199,64.6601829112811,20360,963,0
16135,Eymouthiers,7,4,1,0,90,42,27,20,10,0,0,4,0,200.70208074339,163.935332601722,143.072068002096,20.8632645996259,0.993967598035019,1.98687663098473,1.98581862957978,11.9233777617497,13.9118422405125,8.94147609515552,36.7667481416681,8.93724183451397,18.886444055712,8.94306225144208,9.93702956763691,9.93438456412455,29.8137365255757,20060,308,0
16136,La Faye,19,5,2,1,158,66,31,34,14,1,0,15,3,342.217173108275,252.857392444497,225.824394318044,27.0329981264526,3.78966113670062,0.0,1.93693424447853,31.7231320259513,20.743857626363,12.7063416620418,89.3597806637778,22.999344679299,41.6433573124328,24.717078672046,5.08552084331422,24.7773498457626,55.4652730406282,20890,597,0
16137,Feuillade,8,4,1,0,70,62,20,14,11,0,0,9,0,164.7545122204,120.53664335811,112.504148830746,8.03249452736411,1.10887692879821,0.0,0.0,7.47483598342073,9.55875418068291,6.09692781973421,44.21786886229,8.32721963842572,19.3791182665734,16.5115309572908,8.83159039261171,9.36381167540206,29.0584161397249,18850,280,0
16138,Fleac,129,82,9,7,900,556,349,265,205,4,10,58,3,2279.0,1800.0,1620.0,180.0,28.0,11.0,6.0,126.0,223.0,176.0,479.0,172.0,175.0,132.0,150.0,275.0,475.0,23210,3814,0
16139,Fleurac,3,1,0,0,44,28,22,16,21,0,0,7,1,136.554251409553,88.4610048953785,83.4348114354138,5.02619345996469,1.00523869199294,0.0,0.0,2.01047738398588,10.0523869199294,9.04714822793644,48.0932465141744,4.02095476797175,13.0681029959082,31.0041887502944,10.0523869199294,20.1047738398588,25.1309672998234,22560,186,0
