COM,Nom Commune,NTLBIN,P20_SCOL1824,P20_SCOL2529,P20_NSCOL15P_SUP2,ETTEF5021,ETTEF1021,ETTEF021,P20_POP1564,P20_CHOM_DIPLMIN,P20_CHOM_SUP5,P20_ETUD1564,P20_RETR1564,C20_ACT1564_CS4
16237,Mouton,0,1,0,24,0,0,0,130.0,2.0,0.0,9.0,13.0,25.0
16238,Moutonneau,0,1,0,6,0,0,1,62.5913043478261,0.0,1.02608695652174,5.1304347826087,7.18260869565217,0.0
16239,Mouzon,0,0,0,13,0,0,0,78.1492537313433,2.02985074626866,2.02985074626866,4.05970149253731,12.1791044776119,20.2985074626866
16240,Nabinaud,0,2,0,11,0,0,1,56.9991978731041,1.99817189684182,0.0,8.00014923291087,4.00007461645544,10.0001865411386
16241,Nanclars,0,4,0,23,0,0,0,132.926470588235,0.0,0.0,5.07352941176471,6.08823529411765,30.4411764705882
16242,Nanteuil-en-Vallee,0,16,0,96,0,5,3,749.0,20.0,2.0,39.0,104.0,80.0
16243,Nercillac,0,13,3,71,0,5,7,629.889764414151,6.90694341222414,1.01594311966431,49.7381065729636,65.9598197369364,90.4117636652501
16244,Nersac,0,67,3,170,6,12,3,1422.0,34.0,5.0,127.0,111.0,270.0
16245,Nieuil,0,13,3,59,0,3,2,547.090135885585,7.37164761042191,0.0,33.8472099681545,59.9090265706305,35.9324358386671
16246,Nonac,0,3,0,19,0,0,1,145.994633836619,0.987477539557392,0.0,12.0704793150176,13.9112293253731,8.71328172281561
16248,Oradour,0,1,1,8,0,0,1,72.5806451612903,0.0,0.0,5.80645161290323,7.74193548387097,14.5161290322581
16249,Oradour-Fanais,0,1,0,16,0,0,0,204.161295307489,8.93873419947986,0.0,11.1504968787999,26.1649760012619,22.7232819038757
16250,Orgedeuil,0,1,0,13,0,0,0,122.0,0.0,1.0,6.0,16.0,25.0
16251,Oriolles,0,5,0,18,0,1,1,164.2659691254,2.80830495254136,0.0,5.53922758515001,15.315840802431,43.5734809343272
16252,Orival,0,0,1,6,0,0,0,86.5733333333333,0.0,0.0,5.03333333333333,15.1,25.1666666666667
16253,Paizay-Naudouin-Embourie,0,10,0,21,0,0,1,200.914080114748,4.00149757946969,1.00174956723112,21.9451062239747,18.026051905759,24.9795756710842
16254,Palluaud,0,0,0,15,0,0,1,125.0,2.0,0.0,5.0,15.0,5.0
16255,Parzac,0,1,0,9,0,0,0,75.3732394366197,1.95774647887324,0.0,1.95774647887324,12.7253521126761,19.5774647887324
16256,Passirac,0,1,0,17,0,1,1,127.931634704623,0.0,0.0,8.98434838894533,8.11633285189739,5.22919695020897
16258,Perignac,0,5,0,37,0,0,1,292.0,1.0,0.0,19.0,36.0,50.0
16260,Pillac,0,1,0,22,0,1,1,151.917251035186,1.02723818385499,1.05262900379917,4.21162010126108,22.3005384680456,15.2216006756763
16261,Les Pins,0,5,0,44,0,0,0,280.313816636396,1.91060904826757,0.955304524133784,9.42249420523437,22.396053860195,57.14154419108
16263,Plassac-Rouffiac,0,3,1,33,0,0,0,241.550230973761,1.06372236113954,0.0,14.4515071993814,18.3370038023429,49.9704233616903
16264,Pleuville,0,2,0,24,0,0,0,150.244527243987,1.99698850079111,0.0,4.85686269644859,18.9713907575156,4.90716935072165
16267,Poullignac,0,4,0,5,0,0,0,51.9238095238095,0.895238095238095,0.0,7.16190476190476,2.68571428571429,8.95238095238095
16268,Poursac,0,2,0,14,0,0,0,104.901960784314,1.04901960784314,0.0,10.4901960784314,14.6862745098039,5.24509803921569
16269,Pranzac,0,11,2,74,0,0,1,547.799715636953,0.999926825392508,0.982085514266678,37.6426446246466,51.9983368041139,135.457251369361
16270,Pressignac,0,7,0,21,0,0,1,162.658592159799,0.995955495476941,0.0,7.09259911236585,35.0582855852947,24.2644601297052
16271,Puymoyen,0,42,1,263,3,9,5,1246.57959548647,11.1163050003519,5.08719872790226,109.614419137732,127.951644225449,321.488902968763
16272,Puyreaux,0,10,1,49,0,0,0,340.115172140885,4.21401245478569,3.06192311614129,23.3298387529764,39.7981806534385,77.6559630639516
16273,Raix,0,0,0,9,0,0,0,70.258064516129,1.95161290322581,0.0,1.95161290322581,3.90322580645161,0.0
16275,Ranville-Breuillaud,0,0,0,9,0,0,1,96.5454545454545,4.02272727272727,0.0,3.01704545454545,10.0568181818182,5.02840909090909
16276,Reignac,0,7,1,56,1,2,3,448.640959827546,10.4177081303223,0.0,32.6166722752891,17.238100850704,56.4282859654089
16277,Reparsac,0,12,1,43,1,2,0,374.345617952781,2.63950928953965,0.0,27.0031862420621,23.9609348862662,82.4891245836655
16279,Rioux-Martin,0,0,0,14,0,1,0,130.00717917589,2.94643379100701,0.0,1.99151378312656,22.17465496541,4.92740973952667
16280,Rivieres,0,29,6,166,1,7,1,1022.41891656895,8.0271980448114,3.01084234805994,81.0508381473117,109.01982631231,226.275659343865
16281,La Rochefoucauld-en-Angoumois,0,57,8,297,7,19,11,2164.91298148477,42.3886264073777,6.81095181110236,142.869470744222,196.541496979157,306.303944601964
16282,La Rochette,0,6,0,40,0,0,2,342.754968568435,2.95985580157539,3.01529626505245,26.5634994783864,22.2889177075964,64.8099308166679
16283,Ronsenac,0,9,0,45,0,0,0,315.637454993819,8.03533202436502,2.00791459242462,26.1254519346724,29.1021199266612,45.1898831769996
16284,Rouffiac,0,3,0,9,0,0,0,65.0,2.0,0.0,4.0,4.0,5.0
16285,Rougnac,0,0,0,28,0,0,2,222.0,0.0,0.0,9.0,23.0,30.0
16286,Rouillac,0,33,4,233,3,5,11,1647.68066556665,23.430873597805,1.97826299497579,108.265832450492,100.559017744012,321.493313561757
16287,Roullet-Saint-Estephe,0,92,6,374,6,9,8,2705.67669830474,31.4842792335202,5.21098490771133,185.3584153024,260.193932630035,562.65093298944
16289,Roussines,0,0,1,19,0,0,0,155.65374577303,0.0,1.2003065999469,8.03349402160425,22.7069307063123,5.49367806555089
16290,Rouzede,0,0,0,24,0,0,0,128.477691790374,5.26333578031352,0.0,0.0,20.9407311029207,30.7339658289783
16291,Ruelle-sur-Touvre,0,148,11,645,8,9,13,4290.0,61.0,20.0,330.0,376.0,925.0
16292,Ruffec,0,111,4,187,10,29,6,1846.06058263448,73.7906621006027,5.94450662787788,182.763340613327,169.099948873959,185.679251506667
16293,Saint-Adjutory,0,10,0,33,0,2,0,287.361843322418,1.99412842931022,1.00721334623455,14.8655666207875,16.0493028541543,69.9221865332275
16295,Saint-Amant-de-Boixe,0,31,1,118,1,3,2,757.381705386452,13.8617568005079,5.867883218487,63.0758495593027,59.4273971246917,117.954950686919
16297,Graves-Saint-Amant,0,2,1,24,1,2,0,206.0,1.0,1.0,10.0,36.0,20.0
16298,Saint-Amant-de-Nouere,0,5,1,40,0,0,1,219.0,1.0,2.0,17.0,31.0,40.0
16300,Val-de-Bonnieure,0,17,0,98,0,1,1,716.32470092111,14.7693308883481,0.985900931353134,48.1727079003193,62.5177226064848,82.6896470946563
16301,Saint-Aulais-la-Chapelle,0,2,0,15,0,0,3,134.028945911173,1.00085262171508,0.0,4.80164060570038,14.0645954927385,24.643160433072
16302,Saint-Avit,0,4,0,12,0,0,0,121.560185185185,2.00925925925926,2.00925925925926,6.02777777777778,13.0601851851852,20.0925925925926
16303,Saint-Bonnet,0,3,0,37,0,1,3,231.0,1.0,2.0,15.0,23.0,50.0
16304,Saint-Brice,0,13,0,103,0,2,3,533.467728711642,2.00015878468519,0.992954835210182,29.6409211868502,59.0748892229982,114.654281862627
16306,Saint-Christophe,0,3,1,23,0,0,0,176.06443618528,3.94713773764043,1.97206604878891,9.70040486634086,21.0234026909166,29.7256372108604
16307,Saint-Ciers-sur-Bonnieure,0,2,0,27,0,0,0,192.226694786342,1.99408534023718,0.0,16.3630458770806,14.9608764275691,36.2758849566524
16308,Saint-Claud,1,6,3,50,1,6,2,619.71968287551,34.877188400781,1.03059543962648,25.7551863825242,67.2428199910173,75.7761074797623
16310,Saint-Coutant,0,0,0,9,0,0,0,120.377729142785,3.90998413300308,0.0,1.96566606135982,18.0584930249985,19.9815152196536
16312,Saint-Cybardeaux,0,15,0,53,0,0,2,504.249720855268,2.98924419552796,0.992451129106209,28.7932142810373,35.1475005475556,89.8493248092682
16315,Saint-Felix,0,0,0,5,0,0,1,48.3823529411765,0.0,0.0,1.02941176470588,8.23529411764706,5.14705882352941
16316,Saint-Fort-sur-le-Ne,0,6,0,30,0,1,1,251.49448394245,2.99621098239642,0.0,18.9490028415021,29.1894458596313,24.976414232682
16317,Saint-Fraigne,0,2,0,28,1,0,0,233.733663099914,4.95533790023411,1.9940345099462,7.26500073054341,28.5197110619415,29.8143987033015
16318,Saint-Front,0,3,0,23,0,0,0,174.0,8.0,0.0,11.0,16.0,40.0
16320,Saint-Genis-d'Hiersac,0,14,2,65,0,2,3,558.36698175577,5.9301146956317,1.00661726644899,29.7202524150466,51.2736893460773,89.9949714892005
16321,Saint-Georges,0,0,0,1,0,0,0,24.4565217391304,0.0,0.978260869565217,0.0,3.91304347826087,0.0
16323,Saint-Germain-de-Montbron,0,1,1,23,0,0,0,283.336880806727,2.96940997161874,2.01906417194448,9.4589955517053,26.3500549130562,20.203822995331
16325,Saint-Gourson,0,0,0,3,0,0,1,69.0,0.0,0.0,6.0,11.0,5.0
16326,Saint-Groux,0,2,0,6,1,0,0,69.4814814814815,0.0,0.992592592592593,6.94814814814815,3.97037037037037,4.96296296296296
16329,Saint-Laurent-de-Ceris,0,2,2,49,0,1,2,419.109609753186,12.7617071783642,2.28175602086808,26.9211622715744,42.4229805292401,41.0420987832004
16330,Saint-Laurent-de-Cognac,0,11,4,80,0,2,1,500.0,2.0,1.0,37.0,71.0,70.0
16331,Saint-Laurent-des-Combes,0,2,0,12,0,0,0,53.0,0.0,0.0,4.0,8.0,5.0
16334,Saint-Martial,0,0,0,11,0,0,2,72.2380952380952,1.95238095238095,0.0,2.92857142857143,14.6428571428571,9.76190476190476
16335,Saint-Martin-du-Clocher,0,2,0,5,0,0,0,86.6991869918699,0.0,0.0,6.04878048780488,10.0813008130081,5.04065040650407
16336,Saint-Mary,0,5,0,16,0,0,0,199.151770537452,0.918907771896108,1.02738361100692,12.7292666424845,18.5055268812631,24.6141374647829
16337,Saint-Maurice-des-Lions,1,6,2,52,0,2,2,560.0,8.0,2.0,33.0,71.0,60.0
16338,Saint-Medard,0,4,1,24,0,1,0,181.0,4.0,0.0,15.0,14.0,20.0
16339,Val-d'Auge,0,13,1,49,1,2,3,439.860273662358,7.12086190062763,2.08620464850501,28.081091292682,38.7300316266431,85.4901798376419
16340,Saint-Meme-les-Carrieres,0,22,0,67,0,3,4,601.473021393626,7.99207273513539,0.0,32.6150797842021,50.1563940018987,59.6740546673578
16341,Saint-Michel,0,83,5,315,7,8,6,1767.25190759781,26.0598731400512,7.01785285765032,139.28468771183,130.339893913767,355.851113561389
16342,Saint-Palais-du-Ne,0,2,0,22,0,0,1,178.0,4.0,1.0,10.0,11.0,25.0
16343,Saint-Preuil,0,3,0,29,0,0,1,194.765712634411,1.0287460731834,0.0,14.3703171743223,12.9011718320971,30.5280099071053
16345,Saint-Quentin-sur-Charente,0,2,0,12,0,0,0,119.643564356436,1.04950495049505,1.04950495049505,7.34653465346535,11.5445544554455,10.4950495049505
16346,Saint-Quentin-de-Chalais,0,3,0,13,0,0,2,150.99134043555,4.92295557184258,0.0,7.86370170109657,15.8909399643429,9.81835141979118
16347,Saint-Romain,0,5,0,30,0,0,2,303.693838823331,3.95149387284838,1.97977713500674,20.0470588055511,38.0804308018451,29.1501785812731
16348,Saint-Saturnin,0,21,2,133,0,2,6,781.195222749684,2.98500820616432,4.04082022420133,52.2569479260511,68.6842008577986,182.086113332312
16349,Sainte-Severe,0,3,0,47,1,1,2,320.935754759407,2.86965782326868,0.0,11.2538582052955,41.4072025887184,39.9475192222724
16350,Saint-Severin,0,5,1,33,1,2,3,462.571627062701,6.06060226447149,1.01710446024811,19.4860722734881,65.3422458896427,35.2301092105377
16352,Saint-Simon,0,3,1,29,0,0,1,122.0,1.0,1.0,9.0,7.0,20.0
16353,Saint-Sornin,0,16,3,71,0,1,2,462.292091285737,0.984266466949831,2.89020321000236,35.1692886822664,34.3911929667003,91.2458610862512
16354,Sainte-Souline,0,0,0,8,0,0,0,78.8135593220339,0.0,2.10169491525424,3.15254237288136,9.45762711864407,10.5084745762712
16355,Saint-Sulpice-de-Cognac,0,14,0,80,0,4,3,710.478216895656,4.98997834886142,0.0,39.3198237255032,58.0888227185346,109.398307535951
16356,Saint-Sulpice-de-Ruffec,0,0,0,2,0,0,0,17.5483870967742,0.0,0.0,1.03225806451613,0.0,0.0
16357,Saint-Vallier,0,0,0,8,0,0,0,83.8222222222222,0.0,0.0,2.04444444444444,10.2222222222222,15.3333333333333
16358,Saint-Yrieix-sur-Charente,0,182,13,688,12,20,10,4417.51418411757,57.5699089822179,16.246518728954,369.705821970958,435.227081636703,1022.12631571453
16359,Salles-d'Angles,0,18,0,80,7,9,5,565.167685136838,3.882584331768,3.00100044465337,40.1884149017133,41.0834593284659,98.399348369814
16360,Salles-de-Barbezieux,0,11,0,31,0,1,1,251.812705443537,3.02054198969224,0.97778034745851,21.8118056816254,31.4447600874836,50.0259904855614
16361,Salles-de-Villefagnan,0,1,1,23,0,0,2,183.550548304219,6.4626975059357,0.0,7.25491024510585,12.2799767832554,24.1885088348285
16362,Salles-Lavalette,0,7,0,26,0,0,1,189.111847654271,1.89332730138668,2.01266544896399,7.68810299175403,22.1755408301187,43.4812953807139
16363,Saulgond,0,6,1,38,0,2,2,298.41847920514,7.01443956528931,0.0,14.1147761167843,28.5769781433039,24.824832504986
16364,Sauvagnac,0,0,0,6,0,0,1,43.3125,0.0,0.0,4.125,4.125,0.0
16365,Sauvignac,0,1,0,4,0,0,0,53.6020408163265,0.0,0.0,2.10204081632653,2.10204081632653,10.5102040816327
16366,Segonzac,0,30,3,165,3,13,16,1201.04816197766,14.0114685329445,4.99338787576539,91.6625383991762,91.4352217941237,160.217771735304
16368,Sers,0,11,0,96,0,1,3,540.23687195339,2.028726993784,4.02014498134092,46.5868012998026,41.0476941987425,135.881859814354
16369,Sigogne,0,16,1,90,0,4,3,597.797755756831,5.19889062212328,1.10548438736961,43.4185686588136,58.4548728696954,83.1230159308233
16370,Sireuil,0,19,0,106,0,2,3,737.558278071059,11.9887180089889,0.0,48.8188874394198,88.3210370313381,149.846291328974
16372,Souffrignac,0,2,1,6,0,0,0,73.3892617449664,0.0,0.906040268456376,2.71812080536913,7.24832214765101,9.06040268456376
16373,Souvigne,0,3,0,9,0,0,3,97.9591836734694,3.91836734693878,0.0,4.89795918367347,8.81632653061224,4.89795918367347
16374,Soyaux,0,255,27,610,14,32,20,5661.0,240.0,36.0,530.0,336.0,765.0
16375,Suaux,0,3,1,24,0,0,1,220.305863019709,5.7507227759452,0.0,15.4254115558731,25.0978754407504,9.67167936750749
16377,La Tache,0,0,0,7,0,0,2,56.0,1.05660377358491,0.0,3.16981132075472,4.22641509433962,5.28301886792453
16378,Taize-Aizie,0,8,0,39,0,0,2,330.76045914878,3.02395539168315,0.0,14.9980069977785,39.4004890653125,40.2553374416695
16379,Taponnat-Fleurignac,0,19,0,91,0,1,3,883.152522796354,7.54492781345615,0.939515291792914,63.9068796787511,103.493320114882,167.97650640207
16380,Le Tatre,0,4,0,33,0,0,0,248.0,6.0,0.0,20.0,16.0,25.0
16381,Theil-Rabier,0,1,0,13,0,0,0,87.0487804878049,2.02439024390244,0.0,6.07317073170732,12.1463414634146,5.0609756097561
16382,Torsac,0,9,1,74,0,0,2,446.97777971524,3.76976665762004,1.02911737873819,32.0076195166905,48.7551310909017,92.7474149283692
16383,Tourriers,0,12,1,78,1,0,0,495.230157841757,2.09291415672414,1.0214230936083,34.4030205719625,35.3447211753595,108.00842935698
16384,Touverac,0,10,0,29,2,2,1,320.735878195904,1.95670076751171,1.86082422964811,17.7052815641304,40.9193489074607,46.2929760412033
16385,Touvre,0,27,1,107,1,3,2,695.937674828561,1.91865618770874,3.96269578972334,64.2971661191231,65.2543374964539,204.941619743582
16387,Triac-Lautrait,0,28,2,39,0,3,2,316.88473915922,0.0,1.99394708239484,38.5701283308461,18.9577629919799,49.9879211634409
16388,Trois-Palis,0,15,0,109,0,1,0,533.0,3.0,0.0,53.0,49.0,125.0
16389,Turgon,0,2,0,4,0,0,0,47.2222222222222,0.0,1.04938271604938,1.04938271604938,6.2962962962963,0.0
16390,Tusson,0,3,1,6,0,0,2,118.741934823645,1.30244845411056,0.0,11.8264055672418,9.63918609787416,19.3340747463581
16392,Valence,0,0,0,13,0,0,0,102.565114602627,0.0,0.0,2.98173491300035,10.2555511442502,24.4886397126829
16393,Vars,0,36,2,212,2,5,1,1300.57547279644,9.65987550276683,2.94783381549225,99.0788708839007,64.0727922995395,290.984655148495
16394,Vaux-Lavalette,0,1,0,3,0,0,0,44.4578313253012,0.0,0.0,2.96385542168675,8.89156626506024,4.93975903614458
16395,Vaux-Rouillac,0,5,0,24,0,0,3,172.191762650813,1.01314103082575,0.0,3.98261692059624,18.2467743918278,35.0128265185064
16396,Ventouse,0,0,1,7,0,0,0,78.0821220957489,0.0,0.0,5.85251368085255,11.7050273617051,4.8770947340438
16397,Verdille,0,1,1,12,0,0,4,205.135999201178,6.06472694143904,0.0,9.68394696966808,13.129540495549,16.1339118863305
16398,Verneuil,0,0,0,5,0,1,2,55.5612244897959,3.03061224489796,0.0,5.05102040816327,5.05102040816327,0.0
16399,Verrieres,0,7,3,30,0,2,0,213.192446893628,2.00814904948072,0.970443081271991,11.0437647367435,9.97464788373307,24.8053725571256
16400,Verteuil-sur-Charente,0,3,0,41,0,1,2,313.0,8.0,0.0,15.0,37.0,55.0
16401,Vervant,0,3,0,11,0,0,0,81.0,0.0,0.0,7.0,4.0,15.0
16402,Vibrac,0,8,1,23,0,0,2,166.712411827961,1.90417446125914,0.0,14.3080747928662,22.910272142085,10.6543621033937
16403,Le Vieux-Cerier,0,0,0,5,0,0,0,71.8780077964971,0.0,0.0,0.984630243787632,4.92315121893816,19.6926048757526
16404,Vieux-Ruffec,0,0,1,7,0,0,0,64.0,2.0,0.0,4.0,9.0,0.0
16405,Vignolles,0,1,0,11,0,0,2,92.8606060606061,1.97575757575758,0.0,4.93939393939394,7.9030303030303,0.0
16406,Moulins-sur-Tardoire,0,10,1,83,0,1,0,465.751628312812,0.997855526033835,0.0,23.8066328088343,39.2797375828945,68.5293881457941
16408,Villebois-Lavalette,1,11,1,54,2,3,4,366.15286263754,3.99047528351519,0.991382475985862,33.7351769948695,30.9292694742291,49.7719632885373
16409,Villefagnan,0,7,0,49,0,4,1,518.720199651138,12.9416570959699,0.0,32.4208183165146,76.8451534039486,34.8513262978765
16412,Villejoubert,0,10,0,27,0,0,0,204.911758004949,3.14296818229614,0.0,15.6033436471924,24.3156562994435,14.3583278732877
16413,Villiers-le-Roux,0,1,0,11,0,1,0,62.0802919708029,0.985401459854015,0.0,0.985401459854015,6.8978102189781,4.92700729927007
16414,Villognon,0,4,3,14,1,0,0,202.691712050357,3.73280957452792,0.0,11.9501772709203,17.3317830627919,39.6465914370625
16415,Vindelle,0,16,4,115,0,1,1,625.42555098969,6.32519930374845,1.04341926445684,39.6445263691047,59.5843452589267,176.853750287603
16416,Vitrac-Saint-Vincent,0,4,0,45,0,0,2,285.0,4.0,0.0,16.0,25.0,60.0
16418,Voeuil-et-Giget,0,35,4,174,0,3,4,967.180317846095,2.05012276669148,9.04417374379823,85.5390687511303,101.322052330326,190.406494343354
16419,Vouharte,0,3,1,29,0,0,2,179.510680583112,3.95267725731572,1.00124472292014,12.2714802056027,20.0040567141288,24.5079108013728
16420,Voulgezac,0,3,0,24,0,0,0,144.357091709174,2.58636030796825,0.0,6.89216228808276,17.2961271243307,34.3501853630174
16421,Vouthon,0,4,0,21,0,1,2,227.90625632106,4.00821615484866,0.990547456236304,13.9365702390811,19.2579191235869,50.5656308142306
16422,Vouzan,0,14,0,69,0,0,1,526.453676969302,11.2588469942401,3.26658823702131,44.3537775958407,57.6779763442917,80.2857325645017
16423,Xambes,0,4,0,13,0,0,0,139.643283998932,2.94421115806449,0.0,8.19060171422726,10.7234569202592,14.4812665688913
16424,Yviers,0,8,0,28,1,1,2,306.0,3.0,2.0,23.0,17.0,35.0
16425,Yvrac-et-Malleyrand,0,6,0,46,0,0,2,331.276548179622,1.98264260056889,2.01042611627156,32.60852948484,37.0487912126371,35.4870438662867
17002,Agudelle,0,3,0,3,0,0,0,68.4850746268657,0.992537313432836,0.0,8.93283582089552,3.97014925373134,4.96268656716418
17003,Aigrefeuille-d'Aunis,0,85,7,358,6,10,16,2526.32946510856,24.2384620518302,3.14539892497549,202.646252256545,242.987565108852,543.103187571419
17004,├Äle-d'Aix,0,2,0,26,0,2,14,96.7567892502645,1.79312944127517,1.00074079577883,6.49228763918539,11.1808017024751,14.4902315609762
17005,Allas-Bocage,0,3,0,16,0,0,2,114.416243654822,0.99492385786802,0.0,8.95431472081218,10.9441624365482,4.9746192893401
17006,Allas-Champagne,0,1,0,24,0,0,1,149.273659847711,0.0,0.0,8.60543854040596,9.14588060303992,15.020770689393
17007,Anais,0,4,1,24,0,0,0,207.968040795486,2.04005319963428,0.0,23.020372473647,12.2628464156523,70.5201860339968
17008,Andilly,0,46,2,211,1,0,5,1450.76110513412,13.2368190265791,3.06183970127326,124.209040667627,141.698631636996,322.795581977928
17009,Angliers,0,19,1,135,0,2,3,775.623256631101,2.29636500529187,1.10305616081863,47.3987845589131,16.8038870198818,218.809761898051
17010,Angoulins,0,108,10,397,4,28,13,2265.9582129702,25.9566926821413,18.1668513857085,218.038940421289,268.709961193159,491.328519564745
17011,Annepont,0,4,0,33,0,0,2,226.557234858976,1.99917395481663,0.991914208159476,9.98563065240054,21.1329780897636,39.9836112132546
17012,Annezay,0,1,0,16,0,0,0,91.4102564102564,0.993589743589744,0.0,6.95512820512821,0.993589743589744,14.9038461538462
17013,Antezant-la-Chapelle,0,4,1,24,0,1,4,203.978411568171,1.9113758165359,0.923476258468514,7.28508125479746,20.2329631721503,38.2374652116257
17015,Arces,0,15,0,56,0,1,9,475.616390303989,7.43031752868209,2.05597371999602,34.6625361234522,42.8391247877385,67.0243334598273
17016,Archiac,0,8,2,47,0,5,3,404.730975452625,6.88451711499649,0.985686945955459,22.3982115489739,36.2044799172152,73.8666478351275
17017,Archingeay,0,13,1,39,0,0,1,424.382385106679,10.0768218983132,0.918667774861867,23.5695423402259,38.0657844976393,45.984158850133
17018,Ardillieres,0,19,1,69,0,1,1,555.815089530438,2.0189887664697,0.995594821190348,54.8002439692804,34.2664379446062,115.326406301568
17019,Ars-en-Re,0,11,5,110,0,4,38,677.588513408312,5.93664627396157,4.01554967338773,37.5143451141738,50.403055488449,89.9261595740923
17020,Arthenac,0,3,0,24,0,4,3,205.198492324823,2.09357802012126,0.0,16.6768104419085,10.8189580321921,35.6264535981202
17021,Arvert,0,39,2,240,4,4,13,1910.39162166053,17.0485513986395,3.84164214112079,109.041222899983,225.359540517516,248.620580672059
17022,Asnieres-la-Giraud,0,11,0,76,0,5,2,595.0,6.0,3.0,40.0,49.0,145.0
17023,Aujac,0,6,0,29,0,1,2,227.020738051014,6.07166886174262,0.0,16.1728196843608,12.204795780288,15.1791206078692
17024,Aulnay,0,12,2,76,2,4,8,686.230828708949,8.93789204118071,1.0354156986218,40.7355637457611,93.4055888297702,81.7902610283023
17025,Aumagne,0,9,0,61,0,0,2,407.0,6.0,4.0,33.0,41.0,65.0
17026,Authon-Ebeon,0,4,1,19,0,2,5,214.400383000024,0.0,0.0,10.2356077180058,14.2603701887051,35.8019528695707
17027,Avy,0,8,0,34,1,0,0,292.645405785597,4.98164937575634,0.0,14.5293077317387,21.1997332946872,44.2140575812239
17028,Aytre,0,454,35,874,28,73,32,5855.49020583242,65.5349189991608,52.8614270233276,521.311116973755,337.120440917233,1311.43840617997
17029,Bagnizeau,0,1,0,16,0,1,2,108.949720670391,1.11173184357542,0.0,3.33519553072626,14.4525139664804,11.1173184357542
17030,Balanzac,0,7,0,43,0,2,1,353.462408007351,6.09419117106246,0.0,23.8216525998589,29.4012591957875,71.5193165485802
17031,Ballans,0,2,0,20,0,0,1,125.822660098522,0.0,0.0,6.82758620689655,10.7290640394089,9.75369458128079
17032,Ballon,1,13,0,72,0,0,2,501.0,4.0,1.0,41.0,26.0,155.0
17033,La Barde,0,4,1,18,0,0,1,280.910686267953,6.00268032259538,0.0,21.8742178998149,24.0936857068792,30.0380901011072
