COM,ET_C2_x,ET_C3_x,ET_C4_x,ETAZ017,ETBE017,ETFZ017,ETGZ017,ETAZ117,ETAZ1017,ETAZ5017,ETPBE1017,ETPFZ1017,ETPBE2017,ETPFZ2017,ETPBE5017,ETPFZ5017,ETPGZ5017,ETPAZCP17,ETPFZCP17,ETPGZCP17,ETPOQCP17,ETPRESPUB17,ETNPRESPUB17,ETPNPRESPUB17,ETASSMAT17,EFF_DE_x,EFF_C1_x,EFF_C2_x,EFF_C3_x,EFF_C4_x,EFF_C5,EFF_HZ_x,EFF_JZ,EFF_KZ_x,ETBE021,ETFZ021,ETGZ021,ETOQ021,ETAZ1021,ETAZ2021,ETFZ2021,ETAZ5021,ETFZ5021,ETPAZ121,ETPBE1021,ETPBE2021,ETPGZ5021,ETPAZCP21,ETPBECP21,ETPFZCP21,ETPGZCP21,ETNPRESPUB21,ETPPRESPUB21,ETPNPRESPUB21,ETASSMAT21,EFF_DE_y,EFF_C1_y,EFF_C2_y,EFF_C3_y,EFF_C4_y,EFF_HZ_y,EFF_KZ_y,ET_DE,ET_C2_y,ET_C3_y,ET_C4_y,Pop 15 ans ou plus Agriculteurs exploitants en 1999 (compl),Pop Hommes 90 ans ou plus en 2010 (princ),Pop 15 ans ou plus Hommes Agriculteurs exploitants en 2010 (comp,Pop 15-24 ans Agriculteurs exploitants en 2010 (compl),"Pop 15-24 ans Artisans, Comm, Chefs entr en 2010 (compl)",P20_POP01P_IRAN3,P20_POP55P_IRAN3P,C20_POP2554_CS1,C20_POP55P_CS1,PCT,NVAC18,SUP_GEO,AU2010,CATAU2010,TAU2010_RP17,SumOfNB_EQUIP_x,SumOfNB_EQUIP1_x,SumOfNB_EQUIP2_x,SumOfNB_EQUIP2_y,SumOfNB_EQUIP1_y,SumOfNB_EQUIP_y,NPERC1_CS2_2410,NPERC1_CS2_2423,NPERC1_CS2_2469,NPERC1_CS2_2471,NPERC2_CS2_2410,NPERC2_CS2_2421,NPERC2_CS2_2423,NPERC2_CS2_2448,NPERC2_CS2_2469,NPERC2_CS2_2471,NPERC2_CS2_2472,NPERC3_CS2_2410,NPERC3_CS2_2421,NPERC3_CS2_2423,NPERC3_CS2_2447,NPERC3_CS2_2448,NPERC3_CS2_2469,NPERC3_CS2_2471,NPERC3_CS2_2472,NPERC3_CS2_2473,NPERC3_CS2_2476,NPERC3_CS2_2481,NPERC4_CS2_2410,NPERC4_CS2_2421,NPERC4_CS2_2422,NPERC4_CS2_2423,NPERC4_CS2_2447,NPERC4_CS2_2448,NPERC4_CS2_2454,NPERC4_CS2_2455,NPERC4_CS2_2456,NPERC4_CS2_2466,NPERC4_CS2_2469,NPERC4_CS2_2471,NPERC4_CS2_2472,NPERC4_CS2_2473,NPERC4_CS2_2476,NPERC4_CS2_2481,NPERC5_CS2_2410,NPERC5_CS2_2421,NPERC5_CS2_2422,NPERC5_CS2_2423,NPERC5_CS2_2441,NPERC5_CS2_2446,NPERC5_CS2_2447,NPERC5_CS2_2448,NPERC5_CS2_2451,NPERC5_CS2_2454,NPERC5_CS2_2455,NPERC5_CS2_2456,NPERC5_CS2_2461,NPERC5_CS2_2466,NPERC5_CS2_2469,NPERC5_CS2_2471,NPERC5_CS2_2472,NPERC5_CS2_2473,NPERC5_CS2_2476,NPERC5_CS2_2481,NPERC5_CS2_2482,NPERC6_CS2_2410,NPERC6_CS2_2421,NPERC6_CS2_2422,NPERC6_CS2_2423,NPERC6_CS2_2431,NPERC6_CS2_2432,NPERC6_CS2_2436,NPERC6_CS2_2441,NPERC6_CS2_2446,NPERC6_CS2_2447,NPERC6_CS2_2448,NPERC6_CS2_2451,NPERC6_CS2_2454,NPERC6_CS2_2455,NPERC6_CS2_2456,NPERC6_CS2_2461,NPERC6_CS2_2466,NPERC6_CS2_2469,NPERC6_CS2_2471,NPERC6_CS2_2472,NPERC6_CS2_2473,NPERC6_CS2_2476,NPERC6_CS2_2481,NPERC6_CS2_2482,MED16,PBEN16,PPMINI16,P20_HNSAL15P_AIDFAM,P20_ACTOCC15P_ILT5,P20_ACTOCC15P_VELO,C20_ACTOCC1564_CS1,C20_AGRILT_FSAL,C20_INDUSLT_FSAL,C20_CONSTLT_FSAL,UU,C14_ACT1564_CS1,P14_ACTOCC15P_ILT2,C09_ACT1564_CS1,C09_AGRILT_SAL,C09_INDUSLT_NSAL,C09_CONSTLT_FNSAL,P09_HSAL15P_EMPAID,P09_ACTOCC15P_ILT3,P09_ACTOCC15P_ILT4,NTLBIN,P09_FSCOL1824,P09_NSCOL15P_CEP,P20_HNSCOL15P_SUP5,uprIPm2,nbobs_com,nbobs_mail,i015_A2013,i031_A2013,i033a_A2013,i033b_A2013,i034a_A2013,i034b_A2013,i035a_A2013,i035b_A2013,i061b_A2013,i067_A2013,i081a_A2013,i081b_A2013,i081c_A2013,i081d_A2013,i081f_A2013,i091b_A2013,i092b_A2013,i097_A2013,i114_A2013,i118b_A2013,i015_A2019,i033a_A2019,i033b_A2019,i034a_A2019,i034b_A2019,i036a_A2019,i036c_A2019,i070a_A2019,i070b_A2019,i075b_A2019,i087a_A2019,i087b_A2019,i087c_A2019,i087d_A2019,i091b_A2019,i105c_A2019,i105d_A2019,i105e_A2019,i105f_A2019,i118b_A2019,i120a_A2019
16088,0,0,0,0,0,0,1,10,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,4,6,5,0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,2.0,21.0,0.0,0.0,62.0,6.0,0.0,5.0,15,43.0,1338,150,112,5,70.0,110.0,70.0,65.0,65.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,7.20643067888737,5.40317350496023,9.81393244202521,0.0,0.0,33701.0,28.0505415162455,388.700361010829,28.4032403240324,11.8962224752735,0.0,0.0,2.02880288028802,12.1728172817281,7.10081008100807,0,12.1728172817281,117.670567056705,18.0,12.3150358160661,2,504,0.0,183011.0,0.0,0.0,0.0,0.0,0.0,0.0,26.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,2.0,751.71,0.0,0.0,11.57089085011048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0
16089,0,1,0,1,1,0,3,8,1,0,59,18,186,0,142,0,56,0,0,410,912,8,0,0,66,90,41,0,48,0,840,204,0,44,0.0,1.0,9.0,2.0,2.0,0.0,1.0,0.0,0.0,15.0,65.0,192.0,55.0,0.0,532.0,0.0,872.0,0.0,771.0,0.0,120.0,92.0,61.0,0.0,66.0,0.0,259.0,46.0,3.0,0.0,2.0,0.0,8.0,7.0,8.0,0.0,4.0,223.0,58.0,5.0,5.0,12,165.0,1340,150,111,5,3774.0,6237.0,3330.0,3927.0,3465.0,6129.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,10.0,5.0,10.0,10.0,0.0,10.0,0.0,5.0,0.0,5.0,0.0,10.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,5.0,0.0,15.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,20957.2,4.5,2.0,1.01049521803753,0.0,51.4052041598087,5.01044145464811,21.5251789809716,231.900793848459,9.09902379039648,33701.0,4.11460323414425,742.247214373821,15.8094101778472,36.367475000805,38.6714502478808,3.87339894852965,4.91953828260274,51.4405276534944,17.7846526429827,0,33.4020731072194,518.046700432754,67.0,11.4911008009628,43,2229,0.0,290902.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,123.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.9435695430901,19.628,3.0,0.0,0.0,0.0,43.9,0.0,0.0,0.0,100.32,0.0
16090,0,1,0,3,0,1,3,14,1,0,22,35,68,0,54,0,79,0,0,0,182,8,0,0,78,23,40,0,48,0,74,10,1,12,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,53.0,27.0,50.0,86.0,0.0,0.0,0.0,0.0,0.0,294.0,0.0,128.0,18.0,43.0,0.0,33.0,0.0,10.0,33.0,1.0,0.0,1.0,0.0,56.0,15.0,44.0,0.0,0.0,173.0,43.0,5.0,15.0,7,215.33195021,2404,997,120,0,3584.0,6776.0,2816.0,3120.0,2860.0,6072.0,9.0,9.0,23.0,23.0,0.0,10.0,0.0,0.0,63.0,15.0,34.0,5.0,0.0,0.0,10.0,5.0,10.0,0.0,0.0,0.0,15.0,0.0,5.0,10.0,5.0,0.0,16.0,0.0,0.0,10.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,11.0,0.0,0.0,0.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,19353.3333333333,8.6,2.5,1.11698256011755,0.0,21.5759083606221,19.6023600677186,24.9422287992409,89.4480370110759,7.92909185024555,33701.0,34.2867324974564,788.594847441496,60.8392215519104,55.2613849749166,27.0000601684127,3.98928387429161,1.9946419371458,15.9571354971664,20.9437403400309,0,30.91695002576,417.448573044131,58.0,12.4328189590253,218,859,0.0,51954.0,0.0,0.0,0.0,0.0,104.0,0.0,36.8,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,39.56,0.0,2.0,0.0,0.0,0.0,1.0,2780.94,0.0,0.0,59.04158201926809,0.0,0.0,0.0,0.0,0.0,1008.96,0.0,0.0,0.0,36.17,0.0
16091,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,1,0,0,3,22,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,0.0,8.0,8.0,4.0,5.0,7.0,15.0,0.0,17,12.0,976,0,400,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.98843930635838,0.0,14.9132947976879,0.0,0.0,0.0,33701.0,11.807486631016,32.4705882352941,12.4057971014493,0.0,0.0,0.0,0.0,4.13526570048308,6.20289855072462,0,0.0,15.5072463768115,6.0,11.7215729235961,0,859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,21.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.08,0.0,868.57,0.0,25.76,0.0
16093,0,0,0,0,0,0,0,3,0,0,0,15,0,0,70,0,0,0,0,0,0,3,0,0,17,0,1,0,0,0,230,9,0,3,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,155.0,0.0,0.0,0.0,28.0,0.0,30.0,0.0,1.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,24.0,3.0,8.0,0.0,0.0,52.0,19.0,4.0,14.0,19,94.978723404,2591,49,112,7,300.0,470.0,300.0,300.0,300.0,470.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.10633793788008,0.0,2.57291295727254,13.6297794442191,0.0,76.1204537119391,4.77023843989622,33701.0,29.6520618556701,442.80412371134,4.06182795698925,4.06182795698925,8.1236559139785,0.0,2.03091397849462,3.04637096774193,26.4018817204301,0,14.2163978494623,93.4220430107525,24.0,10.4028133940064,14,614,0.0,189911.0,0.0,0.0,0.0,0.0,0.0,0.0,36.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,1.0,296.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18,0.0,0.0,0.0,54.0,0.0
16095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5,16.128205128,1047,998,300,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,33701.0,0.0,27.5869565217391,0.0,3.92941176470588,0.0,0.0,1.01986754966887,2.03973509933774,1.01986754966887,0,0.0,28.5562913907284,2.0,10.3764542154107,0,493,0.0,612340.0,0.0,0.0,0.0,0.0,0.0,0.0,28.1021739130435,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0
16096,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,8,0,5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,1.0,8.0,0.0,0.0,27.0,8.0,5.0,15.0,6,46.0,3066,0,400,0,48.0,52.0,48.0,44.0,44.0,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.01595783946364,0.0,20.362857824369,10.1595783946364,0.0,0.0,33701.0,19.8058252427184,87.1456310679611,8.12993039443156,0.0,0.0,0.0,0.0,1.01624129930394,8.12993039443152,0,2.03248259860788,60.9744779582364,7.0,9.87960572696513,0,507,0.0,4464.0,0.0,0.0,0.0,0.0,0.0,0.0,26.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,0.0
16097,0,0,0,3,1,0,0,24,3,0,16,24,0,0,52,0,0,0,0,0,0,4,0,0,32,52,17,0,0,0,158,56,0,8,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,87.0,30.0,49.0,0.0,0.0,127.0,0.0,0.0,0.0,46.0,0.0,42.0,48.0,13.0,0.0,0.0,0.0,48.0,8.0,1.0,0.0,0.0,0.0,48.0,5.0,27.0,0.0,0.0,109.0,15.0,25.0,10.0,11,90.0,3713,150,112,5,1260.0,2304.0,1260.0,1152.0,1152.0,1800.0,0.0,5.0,10.0,10.0,5.0,5.0,0.0,20.0,31.0,15.0,5.0,10.0,5.0,5.0,15.0,5.0,0.0,5.0,0.0,0.0,10.0,0.0,5.0,5.0,14.0,0.0,5.0,5.0,0.0,0.0,0.0,14.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21972.0,5.8,1.3,2.01693909451608,0.985909781749838,8.96836717608914,34.6670585796658,21.6210202245579,30.4822588452449,5.0,33701.0,43.4521019775511,610.940170867428,35.4018679666242,90.8707944216312,16.0693932752504,0.0,0.0,73.4522873652337,16.7457004148409,0,50.6094552547181,288.915523645999,42.0,11.4158602202802,6,478,0.0,185206.0,2.0,0.0,0.0,0.0,0.0,0.0,15.3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,203.53,0.0,2.0,2.0,0.0,0.0,2.0,495.38,1.0,54600.0,0.0,95.967,2.0,0.0,0.0,0.0,554.8199999999999,0.0,0.0,0.0,214.48,0.0
16098,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,2.0,0.0,5.0,8,15.361445783,468,478,222,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33701.0,4.70588235294118,35.7647058823529,0.0,0.0,0.0,0.0,0.0,2.10294117647058,2.10294117647058,0,2.10294117647058,16.8235294117646,3.0,10.201634507929,0,594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,0.0
16099,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,15,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,7.0,7.0,5.0,0.0,9,7.0,1474,0,400,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0147473181539,0.0,5.07373659076949,4.85945074191609,0.0,0.0,33701.0,0.0,60.185929648241,0.0,3.99846088882116,0.0,0.0,1.07035175879397,4.28140703517588,3.21105527638191,0,0.0,25.6884422110553,5.0,11.7215729235961,0,859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,21.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.04549917825599,0.0,0.0,0.0,0.0,0.0,82.46,0.0,422.06,0.0,21.14,0.0
16100,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,2.0,24.0,0.0,0.0,36.0,9.0,15.0,5.0,10,53.004267506,3443,0,400,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,20.0,0.0,0.0,5.0,33701.0,25.1004016064257,163.654618473896,31.3071718538566,3.91339648173207,0.0,0.0,0.0,0.0,53.809201623816,0,2.93504736129905,85.1163734776726,6.0,7.32133673379125,1,1735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,103.0,0.0,0.0,0.0,0.0,0.0,1.0,146.25,0.0,0.0,6.37838709677419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0
16101,0,0,1,2,0,2,0,2,0,0,21,0,0,23,53,0,0,0,0,0,0,2,0,0,24,0,63,0,0,5,12,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,13.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,27.0,0.0,39.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,4.0,60.0,6.0,0.0,0.0,4,30.55426009,1487,49,112,7,108.0,162.0,108.0,96.0,96.0,150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,15.8952242280339,0.0,33701.0,9.96019900497512,384.46368159204,0.0,7.83760683760684,3.91880341880342,0.0,0.0,5.87820512820513,4.89850427350428,0,4.89850427350428,54.8632478632479,25.0,9.90338745609941,5,1157,0.0,217617.0,0.0,0.0,0.0,0.0,0.0,0.0,33.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,46.44,1.0,0.0,0.0,0.0,0.0,1.0,276.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.52,87.93,0.0,0.0,29.0,0.0
16102,0,2,2,1,3,5,13,5,1,0,150,86,272,59,305,0,213,0,0,872,1174,37,0,0,149,54,1635,0,178,365,438,343,34,230,3.0,4.0,11.0,3.0,1.0,1.0,3.0,0.0,0.0,21.0,218.0,266.0,244.0,0.0,1372.0,0.0,726.0,0.0,1673.0,0.0,208.0,22.0,700.0,0.0,228.0,353.0,409.0,214.0,2.0,0.0,3.0,2.0,49.0,38.0,35.0,4.0,21.0,533.0,191.0,32.0,6.0,99,1155.7052988,1489,150,111,5,319200.0,632320.0,268800.0,333000.0,279720.0,624120.0,6.0,8.0,99.0,22.0,6.0,56.0,23.0,47.0,70.0,3.0,76.0,12.0,23.0,6.0,47.0,30.0,13.0,0.0,5.0,21.0,37.0,2.0,6.0,25.0,21.0,4.0,28.0,15.0,24.0,17.0,16.0,57.0,11.0,0.0,0.0,3.0,6.0,8.0,6.0,3.0,16.0,0.0,20.0,12.0,19.0,8.0,30.0,9.0,3.0,5.0,41.0,16.0,8.0,0.0,0.0,0.0,3.0,13.0,22.0,0.0,0.0,3.0,3.0,0.0,9.0,11.0,0.0,0.0,6.0,3.0,9.0,0.0,0.0,4.0,10.0,14.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,19772.0,4.8,3.4,20.9556884535609,5.50936951781199,321.300595670087,34.5585139295193,30.4898239730575,846.296758833835,32.7351137995869,16401.0,31.5615867843084,2530.85065727069,57.83318820775,100.306750499589,125.64755617299,12.8523619526415,48.0881376929196,450.032499910223,164.503832282625,1,280.177138537151,1761.30502860493,738.0,12.0079435225174,2133,2229,1.0,2389648.0,2.0,2.0,2.0,2.0,0.0,0.0,12.8,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,191.88,0.0,2.0,2.0,2.0,2.0,1.0,26989.89,0.0,0.0,512.0553347656816,538.813,6.0,0.0,0.0,0.0,622.24,0.0,0.0,0.0,286.4,47.6
16103,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0,0.0,3.0,0.0,0.0,0.0,17,9.0891089109,2405,49,112,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33701.0,4.0650406504065,15.2439024390245,0.0,0.0,0.0,0.0,0.0,0.0,5.0862068965517,0,1.01724137931034,21.3620689655171,2.0,10.0268190423218,0,484,0.0,73834.0,0.0,0.0,0.0,0.0,0.0,0.0,38.8268292682927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351.2,0.0,2340.76,0.0,inf,0.0
16104,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,8.0,0.0,0.0,39.0,20.0,0.0,0.0,8,12.0,957,478,221,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.956523542999203,0.0,0.0,0.0,0.0,0.0,33701.0,8.0,112.0,0.0,3.98305084745763,0.0,0.0,0.0,13.9406779661017,3.98305084745763,0,4.97881355932203,56.7584745762712,9.0,10.201634507929,9,594,0.0,400210.0,102.0,2.0,0.0,0.0,102.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,101.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.94124168293774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.33,0.0
