COM,Nom Commune,NTLBIN,P20_SCOL1824,P20_SCOL2529,P20_NSCOL15P_BAC,P20_NSCOL15P_SUP2,ETTEF5021,ETTEF1021,ETTEF121,ETTEF021,P20_POP1564,P20_CHOMEUR1564,P20_CHOM_DIPLMIN,P20_CHOM_SUP34,P20_CHOM_SUP5,P20_ACT_SUP34,P20_ETUD1564,P20_RETR1564,C20_ACT1564_CS3,C20_ACT1564_CS4
64012,Ainharp,0,1,0,24,12,0,0,3,2,88.3203125,4.15625,0.0,1.0390625,0.0,3.1171875,6.234375,10.390625,5.1953125,25.9765625
64013,Ainhice-Mongelos,0,4,0,30,20,0,1,10,3,104.0,6.0,0.0,1.0,0.0,9.0,5.0,6.0,10.0,10.0
64014,Ainhoa,0,12,0,103,48,0,1,26,7,409.355383671791,28.1165291375461,3.98859731693471,0.0,0.0,24.7979789606919,31.3620422088801,31.2917688175738,9.97205028134593,89.2317892147838
64015,Al├ºay-Al├ºabehety-Sunharette,0,0,0,21,23,0,0,4,2,110.0,3.0,0.0,0.0,0.0,13.0,9.0,7.0,10.0,35.0
64016,Aldudes,0,6,1,51,30,0,1,16,0,205.584850944287,5.9438307609183,0.0,1.00479816042654,0.0,11.01040874073,13.5995740765254,14.9866113387222,0.0,24.8343755628556
64017,Alos-Sibas-Abense,0,17,0,44,36,0,1,13,0,206.455356682792,19.1341239518274,0.0,5.17720429991033,5.51764376882904,20.6540918799507,15.4074322485394,15.0416325077758,0.0,32.3185850892962
64018,Amendeuix-Oneix,0,5,0,56,48,0,5,15,3,252.699358048596,7.15680562480189,0.0,0.0,0.0,26.2896164194777,21.0791660306002,26.7130833342188,30.6024072761178,40.6438852940923
64019,Amorots-Succos,0,3,0,34,19,0,1,3,0,129.218340611354,1.0174672489083,0.0,1.0174672489083,0.0,12.2096069868996,11.1921397379913,6.10480349344978,0.0,25.4366812227074
64021,Andoins,0,12,0,81,92,0,0,16,1,404.0,24.0,3.0,1.0,5.0,35.0,38.0,24.0,70.0,90.0
64022,Andrein,0,1,0,22,19,0,0,2,0,85.0,7.0,1.0,0.0,1.0,6.0,6.0,6.0,5.0,5.0
64023,Anga├»s,0,18,0,111,122,0,0,12,2,543.970561753174,15.5717090472977,0.0,1.00933618934722,1.05163091704455,52.0035657820395,64.8531954507511,41.6933030626222,75.8026603910736,121.416183182039
64024,Anglet,1,1511,142,5731,4680,51,191,1455,147,23819.2577277089,2202.21310151605,176.48223255125,277.415590174369,213.079540418109,2851.98783045027,2452.08725108006,1859.20749216605,3134.38121368525,5129.44370312606
64025,Angous,0,0,0,18,14,0,0,3,0,56.0,5.0,0.0,0.0,0.0,5.0,5.0,3.0,5.0,10.0
64026,Anhaux,0,3,0,36,46,0,0,6,1,222.952162478949,6.67476431364191,0.897826282650409,1.94059018715699,0.0,26.6465059873859,11.4060364150158,27.5838960805854,4.97644089626985,49.3696463945079
64027,Anos,0,5,0,22,22,0,0,3,0,129.256751435426,7.83243314194317,1.95810828548579,0.0,0.979054142742896,13.7067579984005,14.6858121411434,12.7277038556576,24.4763535685724,44.0574364234303
64028,Anoye,0,2,0,16,10,0,0,3,0,82.6187050359712,5.69784172661871,0.0,0.949640287769784,0.0,6.64748201438849,6.64748201438849,5.69784172661871,4.74820143884892,18.9928057553957
64029,Aramits,0,3,0,81,49,0,1,21,3,363.156546010512,25.6827402565635,4.88491368857917,2.04872262051001,2.98533174257806,25.7551513856695,18.4238646149179,49.3911792169998,10.1146083511708,59.7002170981598
64031,Arancou,0,1,0,22,22,0,0,3,0,99.6896551724138,8.13793103448276,0.0,3.05172413793103,0.0,9.1551724137931,11.1896551724138,3.05172413793103,15.2586206896552,25.4310344827586
64032,Araujuzon,0,2,0,28,13,0,0,5,0,104.59793814433,17.4329896907216,1.83505154639175,0.0,0.0,3.6701030927835,8.25773195876289,7.34020618556701,0.0,13.7628865979381
64033,Araux,0,2,0,19,9,0,0,3,1,85.3582089552239,11.910447761194,3.97014925373134,1.98507462686567,0.0,6.94776119402985,8.93283582089552,6.94776119402985,0.0,9.92537313432836
64034,Arberats-Sillegue,0,8,0,46,45,1,0,11,1,208.0,10.0,0.0,2.0,1.0,16.0,17.0,23.0,20.0,60.0
64035,Arbonne,0,56,3,283,244,3,9,62,8,1378.96805496151,96.8211309051439,8.98080560859177,16.0334744471,16.722273353047,149.564475851675,109.495772955417,83.9713035834912,233.275533068,229.921005106452
64036,Arbouet-Sussaute,0,5,0,44,27,0,0,7,1,179.0,6.0,1.0,0.0,0.0,10.0,15.0,21.0,5.0,35.0
64037,Arbus,0,31,0,172,148,0,0,18,1,808.559609040206,43.581267905883,1.07389006027436,3.09784248677986,1.07389006027436,77.297320289623,78.1720086167087,66.5290212646994,90.0608942020005,145.316827261754
64038,Arcangues,0,74,6,479,321,3,8,70,13,1928.66596875015,103.954980254859,5.52939190787821,8.34386173062033,21.2911018185423,223.284490519772,163.912507041097,126.202368982163,242.929701604752,407.055658697037
64039,Aren,0,6,0,40,29,0,0,7,2,152.400936954727,10.9575363165559,0.997328144518516,1.98884547588014,0.0,13.9509787634905,13.9611445047892,9.94423373048771,9.95875441229293,39.8931682089073
64040,Arette,1,10,1,156,77,1,2,44,11,624.114933187394,37.8481827568472,5.95610082273287,1.96709925200116,0.0,42.8405955441805,44.393342159237,57.1837976644467,14.8126525568877,119.885956668833
64041,Aressy,0,17,0,141,77,2,3,18,0,478.600366798424,17.7819499368286,0.0,0.0,1.03116695879764,42.6035066880166,33.1654509799551,30.5134910543765,78.2835887881596,145.938407748001
64042,Argagnon,0,14,3,117,70,0,1,11,2,442.850035836878,39.1903595980231,5.6438106158694,1.8788106177441,5.05898350596174,26.5605673872685,31.5117050385617,31.2845866616106,8.95015352821755,80.3747531088409
64043,Argelos,0,8,1,42,27,0,0,3,1,185.588632746909,13.6350847406153,1.03234263646262,1.05747682880412,3.12216210172937,19.9799402263703,21.152458154145,12.4133951723564,21.213514823106,31.4112520460036
64044,Arget,0,6,0,10,11,0,0,1,0,47.6025641025641,5.06410256410256,0.0,1.01282051282051,0.0,1.01282051282051,9.11538461538461,1.01282051282051,0.0,5.06410256410256
64045,Arhansus,0,2,1,7,10,0,0,2,1,44.1791044776119,2.2089552238806,1.1044776119403,0.0,0.0,2.2089552238806,7.73134328358209,1.1044776119403,0.0,5.52238805970149
64046,Armendarits,0,12,0,57,43,0,0,9,2,242.516372228632,13.3533866368718,0.0,0.0,0.0,13.6743311644028,24.9187336462261,16.5279996481106,18.5466286688522,19.8584705353698
64047,Arneguy,0,2,1,47,7,0,0,7,1,149.233142175196,6.56717968205931,0.0,0.927943646327653,0.0,8.1168118935666,10.6685031041057,10.0970522167946,0.0,9.29960563725298
64048,Arnos,0,1,0,28,5,0,0,3,0,76.260162601626,9.80487804878049,0.0,0.0,2.17886178861789,2.17886178861789,4.35772357723577,3.26829268292683,0.0,27.2357723577236
64049,Aroue-Ithorots-Olha├»by,0,3,0,28,23,0,0,1,1,132.792990961804,6.00117323044978,1.00289169674504,0.0,0.0,6.00152059355792,11.9250992339776,15.055695554926,4.8136731721119,24.9701269794962
64050,Arrast-Larrebieu,0,1,0,11,5,0,0,1,0,52.4409921755618,0.989271304647601,0.0,0.0,0.0,3.9570852185904,1.9785426092952,6.93451216177215,0.0,4.94635652323801
64051,Arraute-Charritte,0,4,0,58,29,0,1,4,1,253.0,17.0,1.0,2.0,2.0,21.0,19.0,18.0,15.0,40.0
64052,Arricau-Bordes,0,1,0,14,15,0,0,2,0,56.047619047619,2.03809523809524,0.0,1.01904761904762,1.01904761904762,6.11428571428571,2.03809523809524,6.11428571428571,0.0,10.1904761904762
64053,Arrien,0,3,0,23,24,0,0,2,0,110.0,6.0,0.0,1.0,0.0,12.0,7.0,11.0,10.0,25.0
64054,Arros-de-Nay,0,15,2,99,71,0,1,9,2,445.722505868592,23.2802747887185,0.957015676408431,0.927851292858065,1.82742696636142,50.903521956625,43.61513283669,34.2602208769229,71.3570439771119,75.4435819547959
64056,Arroses,0,4,0,21,12,0,0,9,3,77.1176470588235,3.04411764705882,1.01470588235294,0.0,0.0,5.07352941176471,10.1470588235294,3.04411764705882,5.07352941176471,10.1470588235294
64057,Arthez-de-Bearn,0,34,0,279,175,1,5,48,5,1112.9007038196,79.7300234001383,11.028244509614,8.96381773313169,2.98742449416091,98.4018323036836,89.0449170732252,91.8661093565157,49.7220860232803,248.378278691631
64058,Arthez-d'Asson,0,3,1,53,41,0,1,12,1,266.68540209154,20.6254771035851,1.01079151514885,4.94064739239328,0.0,21.638735671482,4.40814734283077,30.1105814419443,18.831208317349,51.0575712818274
64059,Artigueloutan,0,31,1,138,128,0,0,17,2,659.0,43.0,4.0,6.0,7.0,82.0,71.0,60.0,95.0,215.0
64060,Artiguelouve,0,66,2,273,224,0,3,25,2,1282.75012053101,82.4360096009987,3.58524064464071,8.45192437292378,1.27945706620499,107.16568028223,134.103656450334,103.202604481319,181.916278355242,322.149794261377
64061,Artix,1,69,10,529,290,5,19,102,8,1983.30374531353,142.5087317598,12.2238299548584,3.97607533824411,4.89996980996899,153.2591029322,162.665288829712,123.589157912121,154.075601084216,378.901721012055
64062,Arudy,1,49,2,311,179,3,4,67,6,1279.88063015076,133.125061937177,17.1474745614589,0.976592795163191,3.04299687307789,80.6238877252978,91.9743190771965,107.772013474909,80.1767863681906,281.810917477433
64063,Arzacq-Arraziguet,0,20,1,160,94,2,9,59,3,603.168458322475,60.8161273949502,7.94396622835697,0.990768488073329,0.996661470825646,36.9779881032708,49.4464671176499,45.1346994422976,39.8683845739988,84.5420571199215
64064,Asasp-Arros,0,6,0,77,33,0,1,10,1,264.055638223502,25.6998560669855,0.950786078365978,0.0,0.0,5.72137385978107,17.2621632187698,34.9348100934455,5.13136732849501,22.7741106761381
64065,Ascain,1,110,8,660,428,4,13,129,19,2568.10347083566,207.052865245564,9.76091727127515,15.4580050788568,14.5190907376449,201.213697920877,208.454327100707,216.714719402746,234.649894574103,484.429240655989
64066,Ascarat,0,9,1,55,39,0,2,19,5,199.53701154794,8.91512676386397,1.01808958022444,0.993077345730291,0.993077345730291,21.5633814591625,12.2654908688341,10.8756698217494,19.6326318442868,24.0979984808825
64067,Assat,0,53,1,244,225,0,4,54,4,1240.34943509236,55.9981791672375,1.08202687875696,4.38710224628638,4.38749892006584,136.675221221745,128.973687293516,60.9768475715692,158.45125882039,344.172565285114
64068,Asson,0,27,1,241,222,0,3,38,5,1202.16896837771,59.7419299008313,7.92170917059712,3.00193537073672,5.00674614583845,93.406015554431,99.9536502442408,97.5860425501023,94.9531047005273,294.216332529279
64069,Aste-Beon,0,5,0,40,18,0,0,7,1,157.015637361087,6.06689714719487,0.0,0.959037198288293,0.0,15.7110590066662,12.6234269850053,18.1441087973618,5.05401665468655,20.0953363257615
64070,Astis,0,9,1,57,31,0,0,6,1,197.183375051545,12.8427076690873,1.8355154408187,2.7518621296814,0.0,15.5914926641583,15.5948259457231,11.9207192919779,4.58558210333816,45.8545442410713
64071,Athos-Aspis,0,0,0,36,16,0,0,4,0,109.478672985782,2.98578199052133,0.0,0.0,0.0,5.97156398104265,7.96208530805687,8.95734597156398,4.97630331753555,14.9289099526066
64072,Aubertin,0,8,1,86,67,0,0,7,2,352.67695190569,25.8629612624453,0.996046996839693,2.97907864538365,3.00659928118218,40.7493768605593,32.616795420258,32.1574351815315,29.9736975384391,114.054010677692
64073,Aubin,0,6,0,54,26,0,0,9,0,162.601511496401,8.12682170999914,0.0,1.00592412206991,1.01471531565346,12.1773527644549,18.3805468229695,17.127159820242,0.0,40.6776770109945
64074,Aubous,0,0,0,11,6,0,0,1,0,16.6222222222222,3.91111111111111,0.977777777777778,0.0,0.0,0.977777777777778,0.977777777777778,1.95555555555556,0.0,4.88888888888889
64075,Audaux,0,2,0,27,18,0,2,7,0,95.5792682926829,6.03658536585366,0.0,0.0,0.0,11.0670731707317,5.03048780487805,12.0731707317073,0.0,25.1524390243902
64077,Auga,0,3,0,34,19,0,0,2,0,106.820809248555,4.06936416184971,1.01734104046243,0.0,1.01734104046243,11.1907514450867,8.13872832369942,10.1734104046243,5.08670520231214,30.5202312138728
64078,Auriac,0,2,0,20,23,0,0,10,1,139.524528487654,11.6303004189345,1.13140006678242,0.0,0.0,16.8629254924487,12.0861788280829,11.4399742285015,13.4258348520603,23.6778479963628
64079,Aurions-Idernes,0,0,0,18,10,0,0,6,3,58.2692307692308,3.88461538461538,0.0,0.0,0.971153846153846,1.94230769230769,2.91346153846154,2.91346153846154,0.0,9.71153846153846
64080,Aussevielle,0,45,0,126,83,0,0,7,0,569.674446990698,27.2614860257222,2.10244417114931,0.660817650316852,4.09094651380857,37.0706505048381,84.2772096868621,46.3739291041477,56.1546981898437,136.165452955056
64081,Aussurucq,0,2,0,34,25,0,0,3,1,128.399044527919,3.95438248753756,0.0,0.0,1.01608258460755,9.17318884866444,1.27761931030347,14.3987911109104,24.5549656725051,33.0230473187357
64082,Auterrive,0,0,0,18,13,0,0,2,0,69.020979020979,2.95804195804196,0.0,0.0,0.0,7.88811188811189,0.986013986013986,9.86013986013986,0.0,19.7202797202797
64083,Autevielle-Saint-Martin-Bideren,0,4,0,22,11,0,0,4,0,114.717073170732,10.7853658536585,0.980487804878049,0.980487804878049,1.9609756097561,8.82439024390244,5.88292682926829,12.7463414634146,9.80487804878049,4.90243902439024
64084,Aydie,0,5,0,15,23,0,1,4,1,91.65,7.05,0.0,0.0,0.0,8.05714285714286,5.03571428571429,12.0857142857143,5.03571428571429,15.1071428571429
64085,Aydius,0,1,0,24,11,0,0,6,0,62.0,2.0,0.0,0.0,0.0,7.0,4.0,9.0,0.0,10.0
64086,Ayherre,0,27,2,162,108,1,2,28,7,737.0,45.0,3.0,2.0,0.0,73.0,52.0,57.0,60.0,125.0
64087,Baigts-de-Bearn,0,6,4,129,66,1,2,15,0,526.566154810737,44.0067097411,6.99444525281636,6.99440045093743,2.01666626352432,33.9896914081825,42.8921275531124,65.2973084772032,40.120517113878,90.2759494092292
64088,Balansun,0,6,0,49,39,0,0,5,1,178.0,11.0,2.0,0.0,0.0,14.0,12.0,12.0,0.0,50.0
64089,Baleix,0,6,1,27,15,0,0,3,0,83.824427480916,5.30534351145038,0.0,0.0,0.0,4.24427480916031,8.48854961832061,8.48854961832061,10.6106870229008,21.2213740458015
64090,Baliracq-Maumusson,0,2,0,17,17,0,0,1,0,66.0,4.0,0.0,1.0,0.0,4.0,5.0,7.0,0.0,35.0
64091,Baliros,0,4,2,68,60,0,0,8,0,304.0,15.0,2.0,2.0,1.0,33.0,15.0,26.0,15.0,85.0
64092,Banca,0,3,0,52,21,1,0,7,0,215.913540798335,9.9636763623421,0.970697055782852,0.873812509900202,0.0,11.7993949116748,5.43155168718422,16.8587957026409,4.85348527891426,9.96896590152204
64093,Barcus,0,16,2,90,61,0,2,16,4,402.504649016158,13.321648602614,1.03169154119988,0.0,1.00027184355105,27.0560150680925,29.3168750696094,52.2126269513969,25.1638945770205,55.8390238833682
64094,Bardos,1,32,3,266,204,1,5,55,12,1094.0486996149,69.6947639711914,8.09184897362936,8.06868170268316,4.01156125826946,107.469400804226,98.6072443719453,98.5686575820691,116.290721329146,226.296245495914
64095,Barinque,0,15,0,84,65,0,0,10,3,407.056084685264,36.1207428916663,1.0260106359533,3.01750975776119,2.0213002698676,21.3435648225575,34.8576707803425,26.4342163269664,9.80389059884438,94.4497861062781
64096,Barraute-Camu,0,1,0,39,12,0,0,3,0,107.208556149733,0.0,0.0,0.0,0.0,7.65775401069519,7.65775401069519,7.65775401069519,4.78609625668449,19.144385026738
64097,Barzun,0,9,2,88,71,0,0,8,0,368.0,21.0,1.0,1.0,1.0,39.0,30.0,29.0,30.0,65.0
64098,Bassillon-Vauze,0,2,0,10,5,0,0,2,0,44.6875,4.0625,2.03125,0.0,0.0,2.03125,2.03125,4.0625,0.0,10.15625
64099,Bastanes,0,1,0,9,9,0,0,2,1,57.4081632653061,3.95918367346939,0.0,0.0,0.989795918367347,3.95918367346939,1.97959183673469,7.91836734693878,0.0,14.8469387755102
64100,Bassussarry,0,70,7,436,435,1,16,78,20,2015.00151025054,141.681102796136,6.08452775447999,15.0731036093463,26.3045822552607,262.221505866352,153.006898077704,158.159700251673,479.205211477051,484.551972855877
64101,Baudreix,0,36,2,76,62,1,0,7,0,375.0,26.0,3.0,2.0,1.0,26.0,63.0,25.0,20.0,80.0
64102,Bayonne,1,2668,330,7410,5136,97,254,1939,193,33835.8813455738,2946.72142064667,346.458882013643,347.034477210884,255.953158597236,3448.86241947892,3520.56326825899,1736.52013117864,3633.5420866834,6617.76701929415
64103,Bedeille,0,2,0,33,24,0,0,8,0,130.0,8.0,0.0,1.0,0.0,15.0,11.0,9.0,5.0,20.0
64104,Bedous,1,9,3,105,56,1,3,22,2,371.049870950665,31.3546485766315,5.00550855475246,3.93030252143517,1.20222049954285,43.7484233218578,24.7438348273997,24.8447897673701,14.2242788203522,63.9374050835372
64105,Beguios,0,2,1,49,22,0,1,8,0,159.123178596151,8.38390405679421,2.1221710560166,1.04302434914661,0.0,18.7215437959617,6.05100401305138,8.52851771057678,5.21512174573303,25.5637991558848
64106,Behasque-Lapiste,0,5,2,86,45,0,3,8,0,282.310736430166,11.3074038387985,3.17619438713773,1.05579688995487,0.985893079470113,22.5405126722398,18.906408625781,30.6727666409969,14.9719319983717,29.4223764902484
64107,Behorleguy,0,5,0,10,9,0,0,2,0,46.6849315068493,1.94520547945205,0.0,0.0,0.0,0.972602739726027,5.83561643835616,0.0,4.86301369863014,9.72602739726027
64108,Bellocq,0,6,0,129,59,0,0,12,3,511.794851534931,66.9411346598438,11.8156603424157,5.02860166074134,2.01606208240924,36.1356427925494,26.7857032215151,37.4566875531612,4.98238747961431,95.399949545216
64109,Benejacq,0,36,1,259,199,3,3,35,2,1134.56400670363,66.1941448098588,2.86383099098545,7.01672544398206,3.97935869523157,81.8358050297076,103.697778387337,97.782616814333,78.9075015912305,296.113415680765
64110,Beost,0,3,2,37,22,0,0,5,3,134.290767906673,4.06619319253098,0.0,0.0,0.0,17.3656171692641,8.91015610941461,12.4301343903836,5.16856789695774,40.4226769841842
64111,Bentayou-Seree,0,1,0,20,16,0,0,2,0,60.5555555555556,3.02777777777778,0.0,0.0,1.00925925925926,3.02777777777778,3.02777777777778,7.06481481481481,0.0,15.1388888888889
64112,Berenx,0,6,1,65,30,0,1,6,1,255.127206458956,9.80576032890916,1.86574995578575,0.0,0.0,10.5447917438662,14.8259150887211,38.392890506274,4.45241751758665,24.7731868700283
64113,Bergouey-Viellenave,0,0,0,15,12,0,1,4,2,68.0,10.0,3.0,0.0,0.0,8.0,4.0,4.0,0.0,20.0
64114,Bernadets,0,19,0,65,77,0,0,7,0,339.091131964358,14.0332014802202,2.97440993138911,0.0,2.9979858796749,42.2766533470586,21.2255988145414,29.3257670070797,35.5356278141927,105.232719528462
64115,Berrogain-Laruns,0,29,0,13,6,1,0,1,0,103.540183331625,6.04926607161156,1.00821101193526,0.0,0.0,3.02463303580578,31.9572014842221,13.1067431551584,5.0410550596763,15.1231651790289
64116,Bescat,0,1,0,30,25,0,1,5,0,141.805414703276,8.04131856246573,1.00695826351588,0.0,0.0,15.9212487547754,2.91886364207308,22.1239458611671,4.96084936497467,19.8455693125178
64117,Besingrand,0,2,0,30,13,0,0,2,0,91.5248226950355,7.19858156028369,0.0,0.0,0.0,3.08510638297872,5.14184397163121,16.4539007092199,5.14184397163121,15.4255319148936
64118,Betracq,0,0,0,9,5,0,0,1,0,22.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,5.0,5.0
64119,Beuste,0,14,0,110,77,1,0,11,0,400.055196123075,19.8557985771976,0.0,3.12168873742853,1.87161345739358,50.3816051223742,37.1253924346994,37.692566594416,60.1897967064632,99.6187763163352
64120,Beyrie-sur-Joyeuse,0,11,0,87,42,0,0,10,0,308.0,10.0,0.0,1.0,0.0,22.0,24.0,14.0,10.0,35.0
64121,Beyrie-en-Bearn,0,10,0,30,22,0,0,5,0,128.652849740933,1.97927461139896,0.989637305699482,0.0,0.0,12.8652849740933,12.8652849740933,7.91709844559585,29.6891191709845,24.740932642487
64122,Biarritz,1,806,85,4126,2524,30,126,1556,192,13679.5771537561,1351.99088938268,103.026354379443,165.894020545787,187.84652510641,1617.98868543652,1292.27399432123,1018.3404282748,2195.55020511867,2777.692019428
64123,Bidache,0,11,1,202,106,0,2,34,5,794.0,67.0,3.0,6.0,1.0,66.0,48.0,62.0,55.0,110.0
64124,Bidarray,0,15,2,89,48,0,0,22,3,401.084268365117,25.8999441516819,1.01869669737102,2.97008351950735,2.03739339474205,49.6563203869461,26.016940414071,35.8731241743258,34.4827359762024,95.0257260163272
64125,Bidart,0,211,33,977,754,17,49,360,61,4544.51641195442,365.830052329719,28.6026591252203,54.7170558504248,56.9178313853448,611.718510059669,393.099501494357,279.571598567091,654.66858478979,1013.83323383686
64126,Bidos,0,8,2,159,106,2,2,17,4,606.732283263893,32.0990375426316,6.21992728996709,2.02052707584149,3.00955338586206,54.4053377334907,33.7967056909839,77.3415212526966,29.8832110713946,114.77475924652
64127,Bielle,0,5,0,55,39,0,0,17,1,217.0,19.0,0.0,2.0,0.0,21.0,12.0,18.0,10.0,45.0
64128,Bilheres,0,1,0,26,16,0,0,5,1,85.0,2.0,0.0,0.0,2.0,6.0,3.0,20.0,15.0,15.0
64129,Billere,1,502,63,2124,1362,15,31,232,22,7997.72646553954,802.18106420824,108.702538831327,74.1809418867865,24.1159189120035,761.771388991693,789.321762568084,540.215471889872,833.077246173493,1631.2551683893
64130,Biriatou,0,34,0,172,92,0,3,22,0,773.97594641273,54.7662112155472,6.94154152429872,3.06573409613332,3.14433191378,69.7420788291591,71.8334200248061,41.7956721402819,44.7678225995957,150.263771889888
64131,Biron,0,11,0,91,58,2,4,20,1,354.0,17.0,3.0,1.0,0.0,29.0,38.0,37.0,20.0,70.0
64132,Bizanos,0,131,15,544,398,4,21,134,11,2672.95953485802,233.09408659108,33.4154537576406,31.3534481181587,22.3219763387565,242.323967220737,257.6053387263,192.307355546227,475.953016115512,474.596162133679
64133,Boeil-Bezing,0,43,3,187,163,0,1,21,4,823.623593036489,33.2258996494638,2.01373176036051,5.99559605651494,3.93991582935514,90.2817124980178,79.993112199538,48.4895053919242,116.87937547704,195.531093365557
64134,Bonloc,0,8,0,46,39,1,2,8,0,239.388292654542,20.1432515235103,4.99934522983827,1.01106409212018,0.0,17.1397509851581,20.7201843689773,11.3632943299276,10.4073101592355,35.272618844655
64135,Bonnut,0,15,0,120,75,0,1,14,1,500.855084488134,40.6993391070624,5.36365447367689,2.05012171375206,0.0,34.4800837336554,41.1678817207287,42.7817667709402,62.5106994035443,88.5670943658187
64136,Borce,0,2,0,21,9,0,1,4,0,71.1339286650468,4.29229325010419,1.07307331252605,0.0,0.0,5.36536656263024,13.910009292112,6.43843987515629,16.0960996878907,0.0
64137,Borderes,0,16,3,116,63,0,1,5,1,407.558047697937,26.5867958914471,2.02892500196009,0.0,0.930901740899712,39.3893490487551,29.4549714368849,40.4293758673539,34.6526253928263,122.887734419756
64138,Bordes,0,83,6,373,267,4,6,37,2,1840.0,105.0,10.0,9.0,7.0,168.0,188.0,108.0,230.0,335.0
64139,Bosdarros,0,19,5,123,115,0,2,7,2,563.0,40.0,3.0,3.0,9.0,53.0,46.0,55.0,80.0,150.0
64140,Boucau,1,157,20,1225,842,6,6,99,11,5351.0,506.0,69.0,37.0,32.0,503.0,400.0,355.0,495.0,1045.0
64141,Boueilh-Boueilho-Lasque,0,1,0,60,48,0,0,17,1,224.451005673202,13.3741853326446,2.05207753098102,0.0,1.05355025557776,11.3292773281308,11.3681898652058,18.4377204355674,5.2677512778888,56.765133462162
64142,Bougarber,0,15,1,97,89,0,1,20,1,546.29672330493,27.2197609904595,4.07308930112324,0.0,4.88691960847088,48.163605626861,39.6106503769752,46.0305857203979,34.9609166659802,125.270336568599
64143,Bouillon,0,0,0,21,17,0,0,3,1,95.0,1.0,0.0,0.0,0.0,8.0,13.0,2.0,5.0,35.0
64144,Boumourt,0,4,0,20,23,0,0,2,0,107.810126582278,13.7405063291139,4.22784810126582,0.0,0.0,6.34177215189874,11.626582278481,5.28481012658228,10.5696202531646,36.9936708860759
64145,Bourdettes,0,6,0,68,37,0,1,11,0,301.076736524085,25.9185393949562,2.9796152519121,0.0,1.97395440655659,29.7932229785686,22.6648688801862,14.0194325899677,34.7276857325993,59.6769284438329
64146,Bournos,0,9,0,69,31,0,0,9,1,221.947927212106,15.0854839561913,0.0,1.0097086431847,2.01188497458405,24.2112030826104,22.0632814778213,12.2076278478097,10.0594248729202,45.439719600715
64147,Briscous,0,54,7,356,286,2,8,50,6,1835.92992896702,120.561176261973,6.87263888438863,13.1134530055871,5.00365803268389,160.492938509004,142.998206791525,137.459398309138,154.071207864422,336.090146144923
64148,Bruges-Capbis-Mifaget,0,17,2,117,69,0,0,13,2,524.0,34.0,2.0,0.0,5.0,50.0,40.0,52.0,15.0,170.0
64149,Bugnein,0,5,0,27,22,0,0,5,1,145.147058823529,4.11764705882353,3.08823529411765,0.0,0.0,9.26470588235294,19.5588235294118,16.4705882352941,5.14705882352941,25.7352941176471
64150,Bunus,0,1,0,22,13,0,0,5,0,77.0,1.0,0.0,0.0,0.0,6.0,6.0,7.0,5.0,10.0
64151,Burgaronne,0,2,1,19,17,0,0,1,2,61.0,7.0,0.0,0.0,0.0,3.0,6.0,8.0,0.0,5.0
64152,Buros,0,48,2,220,196,0,4,29,7,1170.29443278001,69.2037337470588,4.96109438060189,3.87817108763554,7.80995425725006,156.292166171472,113.94563504642,88.1688191217761,288.289007425644,248.80802523405
64153,Burosse-Mendousse,0,0,0,7,8,0,0,2,1,32.0,5.33333333333333,0.888888888888889,0.888888888888889,0.0,4.44444444444444,0.888888888888889,2.66666666666667,8.88888888888889,8.88888888888889
64154,Bussunarits-Sarrasquette,0,4,0,33,23,0,0,7,1,113.364928909953,4.92890995260664,0.985781990521327,0.0,0.985781990521327,10.8436018957346,7.88625592417062,12.8151658767773,9.85781990521327,24.6445497630332
64155,Bustince-Iriberry,0,1,0,18,13,0,0,3,1,66.2621359223301,2.03883495145631,1.01941747572816,0.0,0.0,2.03883495145631,5.09708737864078,9.1747572815534,10.1941747572816,0.0
64156,Buziet,0,3,1,63,45,0,0,7,3,283.458915199119,18.4213650559465,0.939282313588321,0.0,0.939282313588321,18.5191427777614,20.681276440941,21.4949797812399,23.7357726863368,33.9917189890886
64157,Buzy,0,11,2,140,75,0,1,15,2,555.201883581608,37.2578828820332,3.01666530851175,0.0,7.01901483580337,50.3441313666332,44.2457094184515,44.5005965484996,45.2137181743588,85.6304887640329
64158,Cabidos,0,2,0,24,14,0,0,4,1,101.822857142857,2.96571428571429,0.0,0.0,0.0,15.8171428571429,10.8742857142857,4.94285714285714,14.8285714285714,29.6571428571429
64159,Cadillon,0,1,0,19,5,0,0,2,0,70.3181818181818,2.16363636363636,0.0,0.0,1.08181818181818,2.16363636363636,5.40909090909091,1.08181818181818,0.0,16.2272727272727
64160,Cambo-les-Bains,1,121,11,944,563,16,21,145,17,3598.96214919102,339.845126323472,35.5804610020649,27.5383933256578,16.0975622815289,289.058661626028,277.581326410429,316.070859709322,256.658400769398,644.891657424374
64161,Came,0,17,0,140,104,1,4,16,1,585.087569210327,38.4477830494554,1.04160288267605,3.0983811177228,3.10521916315927,37.3327666509364,46.4572998992098,33.4852641454592,15.5909033888272,104.030062021034
64162,Camou-Cihigue,0,2,1,14,10,0,0,3,0,68.0,0.0,0.0,0.0,0.0,6.0,5.0,6.0,0.0,5.0
